fret,below_cutoff,price_dist,lag_ret,vol,vol_x_lagret,hour_of_day,day_of_week,lag_ret_eth,lag_ret_xrp,lag_ret_neg,netflow_bitt,netflow_huob,netflow_krak,netflow_aggplbt
-19.391655,1.0,-15.425049,-0.03159832,0.14936905,-0.0047198106,13,4,-0.005031149,-0.050864708,1,9.1680765,0.0,0.0,88.80897
169.54344,0.0,43.253784,-0.04051136,0.1130637,-0.004580364,9,5,-0.03567983,-0.10000001,1,1.775582e-05,0.0,-0.1,314.24258
135.44875,1.0,-24.630005,-0.033223376,0.113171846,-0.0037599506,10,5,-0.060000025,-0.17391303,1,0.21393701,0.0,-0.5,290.56125
-16.883272,0.0,32.817383,-0.008049258,0.07285554,-0.00058643305,21,4,-0.011303409,-0.0073912116,1,-2.2737577,0.0,-40.938477,121.195526
-46.662422,0.0,23.324951,-0.0037477757,0.07290864,-0.00027324524,22,4,-0.0034384304,-0.0048979265,1,8.3475,0.0,0.00801,-11.952377
17.713926,0.0,29.262451,0.008912343,0.0725572,0.00064665463,0,5,0.007168491,0.015972113,1,0.020805571,0.0,0.699,3.8988235
99.338455,0.0,10.35376,-0.0074759703,0.06872019,-0.0005137501,1,5,-0.017162241,-0.022185024,1,7.1090674,5.39185,-22.103645,-163.21771
29.367125,0.0,45.97632,0.009052261,0.0652749,0.0005908854,5,5,0.010997067,0.015179338,1,0.7361127,0.0,-13.605955,-26.424673
-85.56497,0.0,45.95117,-0.0063199527,0.06578904,-0.0004157836,14,0,0.0061922516,0.016264647,1,28.470392,-17.9998,0.52141,89.798805
-77.20746,0.0,18.8125,-0.010659541,0.065861106,-0.0007020492,15,0,-0.04973044,-0.0069684805,1,1.8794885,-7.9281,-1.4962009,431.58337
-11.44217,1.0,-27.26123,0.0051681865,0.08140025,0.00042069168,17,0,0.0207359,-0.024284177,1,45.210423,7.1577,-5.0244384,1078.3306
107.481445,1.0,-45.80249,-0.0074982685,0.08127667,-0.00060943427,18,0,-0.018448582,-0.013036887,1,3.355446,-1.5596,-49.927402,302.6264
51.420574,1.0,-2.128662,0.006665297,0.09979254,0.0006651469,23,0,0.02062031,0.012438551,1,-3.5155363,24.29,162.3577,21.642593
46.26131,1.0,-9.3125,-0.002875984,0.09941806,-0.00028592473,0,1,0.019473357,0.007591807,1,-0.5219804,-9.42285,807.37036,412.14722
-53.82747,0.0,29.11621,0.008193913,0.10090562,0.0008268119,3,1,0.021060655,0.020326192,1,4.3818336,-22.4998,14.40116,-10.13039
-88.8373,0.0,13.324951,-0.006243786,0.10117096,-0.0006316898,4,1,-0.0053039175,-0.019133912,1,1.8445238,0.0,-18.365875,-10.542025
-42.46693,0.0,7.9538574,0.0052156323,0.09967697,0.0005198784,6,1,-0.0082611935,0.0069802213,1,0.59219265,1.41125,-2.499905,322.78647
26.77031,1.0,-27.28125,-0.014049345,0.09853155,-0.0013843038,7,1,-0.048692178,-0.02430175,1,7.874275,-8.6934185,-25.607021,336.20526
88.71569,1.0,-0.33374023,0.019029837,0.068742216,0.0013081532,21,1,0.045952726,0.030458702,1,-9.976261,0.0,-533.928,-31.940552
23.693026,0.0,40.496338,-0.019916581,0.08233347,-0.0016398012,1,2,-0.050143335,-0.02136754,1,-0.014332512,-5.0,-27.542315,331.8969
14.0617075,0.0,23.356201,-0.012931246,0.08467815,-0.001094994,5,2,-0.030477973,-0.013058794,1,2.1038141,0.0,-32.17529,-82.314026
64.02562,0.0,18.47876,-0.0019329183,0.08389833,-0.00016216861,6,2,-0.0026923192,0.0044899466,1,3.187301,0.0,4.526445,71.797745
35.718307,0.0,44.21997,0.011548854,0.07817807,0.0009028672,8,2,0.029924719,0.012634227,1,1.0552596,2.7948,-33.58026,42.239277
32.658,0.0,49.93628,0.00059894886,0.036951542,2.2132084e-05,7,4,0.006126726,0.00972075,1,2.0184798,7.115,-712.23535,1.5522747
41.129597,0.0,45.96875,-0.011473436,0.029864678,-0.00034265048,13,4,-0.012333404,0.008218769,1,-16.446554,8.82325,-38.671715,46.671783
86.499725,0.0,34.80371,-0.008616987,0.058458082,-0.00050373253,14,5,-0.012069989,-0.009941117,1,9.590226,1.7795002,81.660484,819.33826
-67.72967,0.0,46.45874,0.006646733,0.06826304,0.00045372618,22,5,0.0011958019,-0.012080161,1,2.335587,0.0,36.463406,295.41833
80.81616,0.0,44.162476,-0.0011220674,0.06642126,-7.452914e-05,23,5,-0.003583034,5.7132045e-05,1,8.165661,0.0,-0.82241416,-36.515316
110.54289,1.0,-6.0424805,-0.02456016,0.069918446,-0.0017172082,0,6,-0.02882422,-0.01628383,1,6.538162,7.3,-12.0,214.8956
-44.101818,0.0,46.661255,0.002126873,0.067684315,0.00014395594,4,6,-0.014394356,-0.0015564275,1,9.158059,1.665,-68.0375,-130.55038
-32.12954,0.0,25.973755,-0.010107926,0.06412711,-0.0006481921,5,6,-0.0051475465,-0.024709895,1,2.907903,1.02635,-22.5055,-276.62964
-117.05462,0.0,25.44751,-0.0002597492,0.06284987,-1.6325204e-05,6,6,-0.028638527,-0.008405797,1,-2.4173613,0.5,-46.9081,-152.60876
-91.41187,0.0,21.971191,-0.0017163211,0.06252741,-0.000107317115,7,6,0.009228897,-0.009074132,1,0.30348566,-0.42775,-0.025798215,44.048515
-152.37491,0.0,5.8762207,0.0033319353,0.059383977,0.00019786357,9,6,-0.015384596,-0.009431015,1,7.570118,23.3895,-36.877655,123.278275
-13.970174,1.0,-48.671265,-0.027193844,0.06572164,-0.001787224,10,6,-0.010841817,-0.048531722,1,2.826286,42.216652,39.248,93.06293
-103.33571,1.0,-12.391235,0.02874641,0.07918779,0.0022763645,17,6,0.05152702,0.05202877,1,-2.7648046,0.0,-2.3165145,174.64105
-19.602972,1.0,-33.007446,-0.010372369,0.078472495,-0.00081394566,18,6,-0.020638919,-0.015865622,1,4.9401093,15.46975,21.628979,98.68212
-51.219215,1.0,-41.10498,0.009462966,0.06551524,0.0006199685,11,0,-0.0017231748,-0.003333319,1,89.04284,-0.82825005,106.761604,286.15283
59.003136,1.0,-27.55371,0.01275389,0.09288536,0.0011846496,23,1,0.029518526,0.011963995,1,-0.984011,0.0,30.952868,40.19309
-29.4243,0.0,21.338867,0.010024984,0.07727289,0.0007746595,2,2,0.024019755,0.022566376,1,-3.6715276,-13.521268,0.914575,-41.290222
96.631905,1.0,-0.21875,5.1437437e-05,0.06840445,3.5185496e-06,4,2,-0.0071319607,-0.00044743487,1,12.70234,-13.162117,-1.8856713,91.45676
79.06898,0.0,45.50879,-0.009106464,0.044532787,-0.0004055362,7,3,-0.009983864,-0.008093034,1,4.0849915,0.0,0.430565,25.030998
413.17252,0.0,37.57007,-0.03169624,0.11304351,-0.0035830543,10,4,-0.045693047,-0.020989478,1,166.19244,9.084038,4.708973,932.82574
653.60394,1.0,-10.567383,-0.015847355,0.11303187,-0.0017912562,11,4,-0.004456255,-0.03723046,1,104.3905,-26.469748,113.76458,1120.7734
59.642807,0.0,45.49756,-0.0052176495,0.081508644,-0.00042528354,7,6,-0.008600386,-0.019574419,1,2.3030217,-0.29000026,2.4995,-53.872116
88.608025,1.0,-17.163574,0.030949654,0.03358502,0.0010394447,16,6,0.0050163143,0.0076823565,1,72.89584,1.6982905,7.921917,647.1245
137.40164,1.0,-44.839844,-0.0046259444,0.0339917,-0.0001572437,17,6,-0.0036624258,0.00084154675,1,26.658571,0.1836,-1.3851345,281.98276
-4.721076,1.0,-42.879883,0.00038352382,0.03536407,1.35629625e-05,22,5,-0.0003349166,0.0010395404,1,26.793505,0.58505,-0.70311075,122.648155
12.854669,1.0,-27.627441,0.0017619216,0.030239575,5.327976e-05,7,6,0.0017366982,0.00019764669,1,-25.671398,0.8493,0.0,-27.270145
-4.72973,0.0,44.634766,0.011183187,0.029350761,0.00032823507,12,6,-0.0006041452,-0.0019268439,1,-21.575201,25.98235,1.0605916,26.699556
3.4363055,0.0,44.481445,-0.005085359,0.022599854,-0.00011492836,15,6,0.00494102,0.0015532029,1,-4.361067,3.3241,0.0,-3.3734875
26.463776,0.0,29.615234,-0.0019704748,0.02298408,-4.528955e-05,16,6,-0.0061964197,0.0014506829,1,-13.203095,-0.0849,0.0,-12.74332
-5.874541,0.0,32.818848,-0.005219126,0.022392048,-0.00011686692,21,6,0.0029447437,0.008035342,1,8.004904,0.0,0.0,10.224484
