fret,high_flow,price_dist,lag_ret,vol,vol_x_lagret,hour_of_day,day_of_week,lag_ret_eth,lag_ret_xrp,lag_ret_neg,netflow_bitt,netflow_huob,netflow_krak,netflow_aggplbt
-76.30284,1,146.20496,-0.0070052175,0.059573762,-0.00041732716,14,4,-0.05891292,-0.0032786373,0,1.4999,0.0,-0.44,231.3551
-119.31048,1,114.94104,-0.019786399,0.06498012,-0.0012857226,19,4,-0.034022193,-0.016313262,0,-1.35,0.0,0.0,124.009575
-64.22531,1,71.40503,-0.013388297,0.06179234,-0.0008272942,0,5,-0.0024129294,-0.005000038,0,-33.5735,0.0,0.0,261.3751
23.304316,1,60.18396,-0.015555311,0.063416496,-0.0009864633,3,5,0.018106153,-0.018003259,0,0.0,0.0,0.0,38.55944
3.7621765,1,62.349976,0.0020430563,0.06186655,0.00012639684,4,5,0.001239177,0.029999996,0,0.0,0.0,0.0,40.811558
61.554832,1,69.31604,-0.0013224743,0.06240164,-8.2524566e-05,6,5,-0.04330431,-0.004862198,0,-3.0,0.0,0.0,65.448105
44.352325,0,69.76904,0.00042363803,0.05684571,2.4082005e-05,7,5,-0.05215259,-0.0032573538,0,0.9999,0.0,-23.474,-134.10986
38.813454,1,71.93799,0.0020274892,0.056623627,0.00011480379,8,5,0.0039709285,0.008169921,0,-41.10577,0.0,0.0,48.57631
-79.3346,1,73.28296,0.0012547094,0.05526523,6.9341804e-05,9,5,0.051495507,-0.0016207579,0,0.0,0.0,0.12351,75.2914
-71.9837,1,-23.945007,-0.023830792,0.066529736,-0.0015854563,16,5,0.024903106,0.10725553,0,0.050400004,0.0,0.02975,409.39575
-163.66183,0,5.84198,0.030517735,0.0751371,0.0022930142,17,5,0.012270563,-0.035612542,0,-31.320002,0.0,191.09125,-35.868534
-122.41957,0,-20.896973,-0.026632084,0.07800158,-0.0020773446,19,5,-0.030623334,0.02492674,0,-4.52694,0.0,0.0,-38.090836
-3.4708996,1,-43.028015,-0.027453681,0.079865955,-0.0021926144,21,5,-0.052078757,-0.02758616,0,-29.8106,0.0,-4.4075003,103.38372
147.94656,1,-52.804016,-0.035698254,0.08436436,-0.0030116604,23,5,-0.067160115,-0.0042016474,0,-14.202295,0.0,0.0,109.31095
65.92964,0,-32.111023,0.021846581,0.08960472,0.0019575567,0,6,0.055848908,-0.032348853,0,7.534342,0.0,0.0,4.298565
8.561616,1,-19.711975,0.012810403,0.0898567,0.0011511005,1,6,0.04385965,-0.055232506,0,0.0,0.0,0.0,45.500042
-22.71738,1,-1.914978,0.018154865,0.09259701,0.0016810861,2,6,0.048711438,0.018461535,0,-3.117325,0.0,57.441956,182.87262
29.414259,1,-0.45202637,-0.011794674,0.09120909,-0.0010757815,4,6,-0.049702663,-0.0015151631,0,0.0601388,0.0,0.0,105.82541
3.5663345,1,0.4920044,0.00094445766,0.090571284,8.554074e-05,5,6,-0.0008712891,-0.0015174623,0,0.0,0.0,0.0,56.351074
