fret,high_flow,price_dist,lag_ret,vol,vol_x_lagret,hour_of_day,day_of_week,lag_ret_eth,lag_ret_xrp,lag_ret_neg,netflow_bitt,netflow_huob,netflow_krak,netflow_aggplbt
115.85321,1,237.05298,0.0033456942,0.014471692,4.8417856e-05,14,3,0.0028805584,-0.00859105,0,0.0,0.0,19.99975,12.156825
40.912815,0,238.10498,0.0008504098,0.0143108945,1.2170125e-05,15,3,-0.024946801,-0.020797223,0,45.508034,0.0,0.0,3.640318
37.2196,1,-247.198,0.011870578,0.015950983,0.0001893474,16,3,0.020129912,-0.010619467,0,0.0,0.0,2.47475,38.051964
-27.224424,1,-244.48596,0.0021647764,0.016259916,3.5199082e-05,17,3,0.0026737559,0.016100135,0,0.0,0.0,-15.785,92.09841
-19.36851,1,-218.47095,0.020720609,0.024882717,0.00051558507,18,3,0.023466695,0.010563379,1,6.696755,0.0,0.0,75.45976
-14.928732,1,-232.06995,-0.010611542,0.026250096,-0.00027855398,19,3,-0.021156859,0.010452961,0,0.0,0.0,0.49975,76.92753
-25.858427,1,-230.72998,0.0010568136,0.026990503,2.8523931e-05,20,3,0.000851727,0.012068978,0,0.0,0.0,0.0,160.83768
16.106909,1,-228.969,0.0013874009,0.027274542,3.7840724e-05,21,3,0.0129255345,0.0068142824,1,0.47196802,0.0,39.3075,111.74251
16.981625,1,-239.46106,-0.008254767,0.028541991,-0.0002356075,22,3,0.012655629,0.060913697,0,0.090031944,0.0,-1.3760425,107.13478
25.431076,0,-236.44995,0.002388747,0.028537164,6.816806e-05,23,3,-0.019757338,-0.011164211,1,0.0,0.0,0.0,-1.627843
7.8312583,0,-238.83997,-0.0018915077,0.028724935,-5.4333435e-05,0,4,0.0062423972,-0.022580666,0,0.00427317,0.0,16.0285,0.16728868
-19.841131,1,-233.37305,0.0043348335,0.029266655,0.00012686607,1,4,0.007833456,0.0066006333,0,0.0,0.0,-0.0005,20.054565
-23.382477,1,-230.01501,0.0026511613,0.028728344,7.616347e-05,2,4,0.011476229,0.01967213,0,3.5194235,0.0,2.99975,111.54494
-17.828228,1,-229.198,0.0006433278,0.028706132,1.8467452e-05,3,4,0.020577626,0.014469489,1,0.0,0.0,0.0,11.270248
21.640913,0,-230.39905,-0.0009451117,0.028068267,-2.6527647e-05,4,4,0.032644395,-0.01901743,1,0.05902533,0.0,0.0,0.05902533
44.19012,0,-237.573,-0.0056505552,0.028458372,-0.0001608056,5,4,-0.0071935095,-0.0064620846,1,-0.014574675,0.0,-2.8876834,-2.4303792
53.44924,1,-238.10205,-0.0004190759,0.028485598,-1.1937627e-05,6,4,0.004633274,0.014634183,0,0.0,0.0,-1.1100678,13.790346
25.783094,1,-237.19202,0.00072116306,0.028362874,2.0454258e-05,7,4,0.007702855,0.0016025763,0,2.4576833,0.0,2.0,27.486631
26.823503,0,-229.375,0.0061901864,0.028589884,0.00017697671,8,4,-0.00676761,0.006399974,0,2.0315092,0.0,-0.074615,-11.596401
26.337362,1,-221.31201,0.006345687,0.028980924,0.00018390387,9,4,-0.005539165,-0.0095389495,0,-0.15747498,0.0,-0.5,23.505663
-1.9895409,1,-216.83801,0.0034988981,0.029078938,0.00010174424,10,4,0.014984913,-0.0032102973,1,0.0,0.0,0.8792181,79.94085
-17.674788,1,-219.54504,-0.0021096566,0.029132139,-6.1458806e-05,11,4,-0.0044679255,0.0048309546,0,0.0,0.0,0.0,39.15155
-33.653847,1,-211.02002,0.006657809,0.028547652,0.00019006482,12,4,-0.0005365959,-0.009615383,0,0.05062777,0.0,0.0,8.697291
-6.9442735,0,-206.698,0.0033530556,0.028553877,9.574273e-05,13,4,-0.010933274,-0.014563142,1,2.518662,0.0,0.0,2.518662
-20.324907,1,-220.41699,-0.010607727,0.029517692,-0.0003131156,14,4,-0.054974355,-0.008210167,0,0.0,0.0,0.44875,74.3745
-10.76453,1,-217.91895,0.0019522351,0.029613584,5.781268e-05,15,4,0.0052741426,0.011589415,1,0.0,0.0,-29.13025,39.351322
