depvar,bandwidth,time,coef,se,t_stat,n_obs,method,path,pvalue,ci_lower,ci_upper,ci_width,auto_bw
originated,0.04,4,0.017718116085504755,0.02994029872233603,0.5917815399846598,2571285,paper_rdd,paper_rdd,,,,,
originated,0.05,1,0.026683487695178795,0.010283286036972513,2.5948405596461113,2571285,paper_rdd,paper_rdd,,,,,
originated,0.05,2,0.031171094892107207,0.013583829494807697,2.2947207121542634,2571285,paper_rdd,paper_rdd,,,,,
originated,0.05,3,0.05856184280597384,0.01827721306448493,3.2040903938340217,2571285,paper_rdd,paper_rdd,,,,,
originated,0.05,4,0.018410432890400116,0.025171943696236068,0.7313870201113236,2571285,paper_rdd,paper_rdd,,,,,
originated,0.1,1,0.014333820308539198,0.008749306513093039,1.6382807354033289,2571285,paper_rdd,paper_rdd,,,,,
originated,0.1,2,0.02297615945318105,0.009995429802897398,2.298666481207331,2571285,paper_rdd,paper_rdd,,,,,
originated,0.1,3,0.04831212933705175,0.015568654268735412,3.103166690140392,2571285,paper_rdd,paper_rdd,,,,,
originated,0.1,4,0.011554104172507863,0.016150433890956602,0.7154051866666912,2571285,paper_rdd,paper_rdd,,,,,
originated,0.15,1,0.00947484681650536,0.008880764929208949,1.0668953510234764,2571285,paper_rdd,paper_rdd,,,,,
originated,0.15,2,0.020712998222846526,0.009268920709192932,2.2346720694571633,2571285,paper_rdd,paper_rdd,,,,,
originated,0.15,3,0.044598646377318266,0.015670493152950136,2.8460269847297117,2571285,paper_rdd,paper_rdd,,,,,
originated,0.15,4,0.006858623103289422,0.014473227649612423,0.47388345359668876,2571285,paper_rdd,paper_rdd,,,,,
originated,0.2,1,0.00752246063977602,0.009139745305735114,0.823049263206026,2571285,paper_rdd,paper_rdd,,,,,
originated,0.2,2,0.0198627138822219,0.009361597973116654,2.1217225883082036,2571285,paper_rdd,paper_rdd,,,,,
originated,0.2,3,0.04321789139193318,0.015901848799999483,2.7177903610764167,2571285,paper_rdd,paper_rdd,,,,,
originated,0.2,4,0.004768865608124934,0.014057845348308761,0.3392316169347144,2571285,paper_rdd,paper_rdd,,,,,
securitized,0.01,1,0.046571164347229195,0.03246691866541882,1.434418979736229,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.01,2,0.034194397975059715,0.02415990837908224,1.4153364093328014,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.01,3,0.08721733718204082,0.03840778076887724,2.2708246984349367,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.01,4,0.16628803290275987,0.04548048068470425,3.6562505584661724,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.02,1,0.05666122030958249,0.03188807961286614,1.7768777862283351,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.02,2,0.02904087622336919,0.026744766165575817,1.0858526877213375,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.02,3,0.10422277282124173,0.02702546101100405,3.8564660480280057,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.02,4,0.17726037044633636,0.04265094067395471,4.156071768765992,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.03,1,0.049559381841629106,0.030826644210386195,1.6076800803679898,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.03,2,0.02018691011647718,0.02771246427747913,0.7284415385925213,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.03,3,0.10019269278407,0.025735895444156977,3.893110810986666,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.03,4,0.1688078706187752,0.043183469889611845,3.9090853757303874,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.04,1,0.03983938855706434,0.02971020817167064,1.340932662836476,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.04,2,0.011838016562800821,0.027781077496374665,0.4261179777618648,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.04,3,0.09332839801271824,0.025445620602758484,3.6677587656321804,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.04,4,0.15827500347049805,0.04460391569988006,3.5484553539079453,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.05,1,0.03131806580586865,0.028236591927208912,1.1091305171177692,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.05,2,0.005725602862930565,0.0276251941960053,0.2072601851160383,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.05,3,0.08673528014380606,0.025437207262007003,3.4097799829367994,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.05,4,0.14866807289889988,0.046298708543871074,3.211063063627943,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.1,1,0.015669539750526436,0.023292126549485617,0.6727397653982127,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.1,2,-0.002384331970731838,0.025088847038312725,-0.09503553380076685,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.1,3,0.0687864834779365,0.02715707922894934,2.5329116912031684,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.1,4,0.12262613801579628,0.05187938367117901,2.363677617934382,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.15,1,0.013904627089668038,0.022317316230106393,0.6230420784606031,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.15,2,-0.0027466838586859836,0.023672901910515097,-0.11602649599396826,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.15,3,0.06378087241915241,0.028494470938810707,2.238359594607531,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.15,4,0.11456755696940886,0.05405008783001764,2.119655333950851,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.2,1,0.013614616381317736,0.022101527756906582,0.6160034062379809,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.2,2,-0.002661629432325464,0.023144544262086442,-0.11500029562844037,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.2,3,0.062061101473609534,0.02914306034874586,2.129532750882845,2047579,paper_rdd,paper_rdd,,,,,
securitized,0.2,4,0.11153495812528723,0.05494798755971483,2.029827898684668,2047579,paper_rdd,paper_rdd,,,,,
approved,0.01,1,0.0474472844073238,0.015037962990060149,3.155166988952273,28150,nocov,rdflex,0.0016040626696465243,0.01797355866668529,0.07692101014796231,0.058947451481277016,
approved,0.01,1,0.04240894398340516,0.015019476766589468,2.8235966300599116,28150,ridge,rdflex,0.004748810860782743,0.012932360523557888,0.07188523490509319,0.0589528743815353,
approved,0.01,1,0.04616064754390422,0.015045978789724116,3.0679723924262308,28150,lasso,rdflex,0.002155165275700372,0.016637591781550255,0.07572641878730302,0.05908882700575276,
approved,0.01,1,0.04614904759467911,0.014988711669956481,3.0789202308281576,28150,rf,rdflex,0.002077523003754942,0.0167717125469092,0.07552638264244901,0.058754670095539814,
approved,0.01,1,0.04426602700589114,0.015042137154330344,2.9428017143925453,28150,lgbm,rdflex,0.003252566714467806,0.014951329311832566,0.07358072469994972,0.05862939538811716,
approved,0.01,1,0.04477327700895609,0.01505408372081106,2.974161552393962,28150,xgb,rdflex,0.0029379035310567224,0.015248185046961016,0.07429836897095117,0.059050183923990154,
approved,0.01,1,0.042795138285831445,0.015151081646955963,2.8245599411992814,28150,nnet,rdflex,0.004734559159485956,0.013260718633056338,0.07232955793860656,0.05906883930555022,
approved,0.01,1,,,,28150,sl,rdflex,,,,,
approved,0.02,1,0.04736430392787376,0.015035048323147724,3.150259507643379,28150,nocov,rdflex,0.0016312549554374411,0.017903039826165153,0.07683245714706263,0.05892941732089748,
approved,0.02,1,0.042524419379893125,0.015108116813876837,2.8146737216669093,28150,ridge,rdflex,0.004882677938543565,0.012944605295535441,0.07210423346425081,0.05915962816871537,
approved,0.02,1,0.046352202890023855,0.015142464411356901,3.06107391972865,28150,lasso,rdflex,0.0022054463885726613,0.01664742528302128,0.07605698049702643,0.05940955521400515,
approved,0.02,1,0.04505748903135345,0.015085300709876605,2.9868472560081973,28150,rf,rdflex,0.0028187051474870203,0.015585103363822801,0.07460339439597419,0.059018291032151386,
approved,0.02,1,0.04458068793169034,0.015163994609101278,2.9399039686372253,28150,lgbm,rdflex,0.003283139842162592,0.014854099596409386,0.07430727626697128,0.059453176670561894,
approved,0.02,1,0.04566515506405476,0.015076470519951497,3.028902222414963,28150,xgb,rdflex,0.0024544410707797127,0.015997798596292665,0.07545042810518413,0.059452629508891464,
approved,0.02,1,0.04303142305203958,0.015217515285296131,2.8277561905009905,28150,nnet,rdflex,0.004687549165217775,0.013236000364520668,0.0728268457395585,0.05959084537503783,
approved,0.02,1,,,,28150,sl,rdflex,,,,,
approved,0.03,1,0.04738535345348519,0.015041260605678274,3.15035785202715,28150,nocov,rdflex,0.001630705890356227,0.017917579890624695,0.07686153950534347,0.05894395961471877,
approved,0.03,1,0.04232566029896648,0.015136091452387103,2.79634015373839,28150,ridge,rdflex,0.00516849708422101,0.0126594661855832,0.07199185441234976,0.059332388226766564,
approved,0.03,1,0.04611542128759372,0.01515542184497733,3.0428332354784877,28150,lasso,rdflex,0.0023436217157900363,0.01641134030092658,0.07581950227426087,0.059408161973334296,
approved,0.03,1,0.0464488887359347,0.015081523246510211,3.079853936284768,28150,rf,rdflex,0.0020710213434107774,0.016685772114987445,0.0761544870639843,0.05946871494899685,
approved,0.03,1,0.04490875361655741,0.015203538829923159,2.9538355588745775,28150,lgbm,rdflex,0.0031385119324485455,0.015244486464725072,0.0747139812223234,0.05946949475759832,
approved,0.03,1,0.04602950812435861,0.01518879786715748,3.0304905317021538,28150,xgb,rdflex,0.0024415684217971383,0.016164519886360817,0.0758944963623564,0.05972997647599558,
approved,0.03,1,0.04294967303470157,0.015207598955421363,2.8242244657162283,28150,nnet,rdflex,0.004739517950175859,0.01320004432065892,0.0727166527005905,0.05951660837993157,
approved,0.03,1,,,,28150,sl,rdflex,,,,,
approved,0.04,1,0.04742662531963612,0.015036310944425483,3.154139701880728,28150,nocov,rdflex,0.0016097200834995116,0.017961836142487583,0.07689141449678466,0.058929578354297074,
approved,0.04,1,0.04269188974862036,0.015154006324769695,2.817201526360665,28150,ridge,rdflex,0.004844411828998939,0.012990583130579565,0.07239319636666115,0.05940261323608159,
approved,0.04,1,0.046042105875951395,0.015155295186586702,3.038021055287744,28150,lasso,rdflex,0.0023813731516616095,0.01633827313516822,0.07574593861673456,0.05940766548156634,
approved,0.04,1,0.04620434190612527,0.015048157102831168,3.0704319200277594,28150,rf,rdflex,0.002137494107250611,0.016554914519128317,0.07567719012649046,0.05912227560736215,
approved,0.04,1,0.04466488973365414,0.015158280975121168,2.94656694957438,28150,lgbm,rdflex,0.003213228521632313,0.015066808222554521,0.0743692306343699,0.05930242241181538,
approved,0.04,1,0.04466295556689494,0.015119763382385668,2.9539454049212646,28150,xgb,rdflex,0.003137395035820405,0.014876417999714432,0.07444949313407545,0.05957307513436102,
approved,0.04,1,0.04284690694300407,0.015261973194326517,2.807429052419773,28150,nnet,rdflex,0.004993867887651489,0.012806691243613399,0.07278441866181254,0.05997772741819914,
approved,0.04,1,,,,28150,sl,rdflex,,,,,
approved,0.05,1,0.04740736841566058,0.015041137892907962,3.151847204194145,28150,nocov,rdflex,0.0016224114751761287,0.01793958436430186,0.0768751524670193,0.05893556810271744,
approved,0.05,1,0.04261554152468064,0.01516511722353004,2.810103007879082,28150,ridge,rdflex,0.004952564625057823,0.012902887614793378,0.0723281954345679,0.059425307819774516,
approved,0.05,1,0.04600972411260631,0.015167396913499581,3.033462127680976,28150,lasso,rdflex,0.002417650551661901,0.016282172422923152,0.07573727580228946,0.05945510337936631,
approved,0.05,1,0.045665276703000426,0.015098015368384258,3.024588039473388,28150,rf,rdflex,0.0024897199747864586,0.015967679379419928,0.07536287402658093,0.059395194647161004,
approved,0.05,1,0.04472597730695355,0.015160933277939258,2.9500807428546976,28150,lgbm,rdflex,0.003176908930609742,0.015056530844879144,0.07439542376902797,0.059338892924148824,
approved,0.05,1,0.04489214047488921,0.015146209923324966,2.9639190729659632,28150,xgb,rdflex,0.003037481567273983,0.015146837381989544,0.07463744356778887,0.05949060618579932,
approved,0.05,1,0.043003796742631765,0.015297151740300484,2.8112290099952317,28150,nnet,rdflex,0.004935264460853909,0.013067949737302267,0.07293964374796126,0.05987169401065899,
approved,0.05,1,,,,28150,sl,rdflex,,,,,
approved,0.1,1,0.047486716349026,0.01503198557404049,3.159044832442712,28150,nocov,rdflex,0.0015828713875131078,0.018025802463289983,0.07694763023476202,0.058921827771472035,
approved,0.1,1,0.04264980619821093,0.015207686154995341,2.804490161325531,28150,ridge,rdflex,0.005039622567286626,0.012826685094172854,0.07244311379738849,0.05961642870321564,
approved,0.1,1,0.04596751929198439,0.015206751182140705,3.0228362877384436,28150,lasso,rdflex,0.002504176756424622,0.01621601037841925,0.07571902820554954,0.05950301782713029,
approved,0.1,1,0.04749464570188743,0.015194996390310554,3.125676668944358,28150,rf,rdflex,0.00177396478365502,0.01776733414599915,0.07722195725777571,0.05945462311177656,
approved,0.1,1,0.0451407419206202,0.015205429274632025,2.968725256308992,28150,lgbm,rdflex,0.002990378358483954,0.015368484606751668,0.07491299923448874,0.05954451462773708,
approved,0.1,1,0.045283771663778095,0.015227766364623108,2.9737632282683686,28150,xgb,rdflex,0.002941719706046626,0.01529317301994999,0.0752743703076062,0.059981197287656204,
approved,0.1,1,0.042345885521851964,0.015314418117340712,2.765099215483948,28150,nnet,rdflex,0.005690548487300011,0.012376606015600807,0.07231516502810312,0.05993855901250231,
approved,0.1,1,,,,28150,sl,rdflex,,,,,
approved,0.15,1,0.04750524385306107,0.015039903182458484,3.158613674353166,28150,nocov,rdflex,0.001585214739578241,0.018025800200747136,0.076984687505375,0.058958887304627866,
approved,0.15,1,0.04278907964050543,0.015215137059503411,2.8122704036884945,28150,ridge,rdflex,0.004919312911907439,0.012968557041657728,0.07260960223935313,0.059641045197695405,
approved,0.15,1,0.04614002728531307,0.01518813702451979,3.037899066279454,28150,lasso,rdflex,0.002382337347292541,0.016369239698229048,0.07590873192295328,0.059539492224724225,
approved,0.15,1,0.0453247746193529,0.015236067467503892,2.9748342028560475,28150,rf,rdflex,0.002931469406387878,0.015486592451456664,0.07516295678724913,0.059676364335792466,
approved,0.15,1,0.0450180911605362,0.015306112796719219,2.941183810574399,28150,lgbm,rdflex,0.003269604531861881,0.014943950963621028,0.07508143300219419,0.060137482038573165,
approved,0.15,1,0.04452848829284681,0.015273154670339165,2.9154741933781505,28150,xgb,rdflex,0.003551484770909435,0.014593655208672323,0.07446332137702129,0.05986966616834896,
approved,0.15,1,0.04376771468607028,0.01532178165134178,2.8565682295986377,28150,nnet,rdflex,0.004282479514392895,0.013850236675536729,0.07368519269660384,0.059834956021067115,
approved,0.15,1,,,,28150,sl,rdflex,,,,,
approved,0.2,1,0.047446563362070565,0.015034700815677145,3.155803626806898,28150,nocov,rdflex,0.0016005658075890817,0.017980871060696985,0.07691225566344415,0.05893138460274716,
approved,0.2,1,0.04251266756432759,0.015220801711192949,2.793063622467729,28150,ridge,rdflex,0.0052211421740923575,0.012662083425749922,0.07234482787779471,0.059682744452044786,
approved,0.2,1,0.04611736441337838,0.015187558661538569,3.036522553830023,28150,lasso,rdflex,0.0023932420366514977,0.016302423185711422,0.07593230564104533,0.05962988245533391,
approved,0.2,1,0.04694066698722742,0.015269547706051581,3.07413604455514,28150,rf,rdflex,0.002111131377712177,0.01709438430545938,0.07678694966899545,0.059692565363536065,
approved,0.2,1,0.044457932344751844,0.015255260499291684,2.9142689727793285,28150,lgbm,rdflex,0.003565225836351487,0.014432269620826142,0.07448359506867755,0.06005132544785141,
approved,0.2,1,0.045561738251407434,0.015364694127614575,2.9653527673890023,28150,xgb,rdflex,0.0030233602411020026,0.015443280002261913,0.07568019650055295,0.060236916498291035,
approved,0.2,1,0.04298163736790449,0.015372151882934034,2.796071603717509,28150,nnet,rdflex,0.005172793848318074,0.012907208357201154,0.07305606637860781,0.06014885802140666,
approved,0.2,1,,,,28150,sl,rdflex,,,,,
approved,auto,1,0.047452948133167715,0.015035863929380498,3.1559841427164907,28150,nocov,rdflex,0.0015995755652023552,0.017980007116061524,0.0769258891502739,0.058945882034212374,
approved,auto,1,0.04278326512170952,0.015173733515910896,2.819560860011663,28150,ridge,rdflex,0.004808941076289625,0.013043293919515836,0.0725232363239032,0.059479942404387365,
approved,auto,1,0.046003428674640176,0.015161745051789346,3.03417769639986,28150,lasso,rdflex,0.0024119231908656916,0.016287679215741327,0.07571925834058583,0.05943157912484451,
approved,auto,1,0.04533005768732373,0.01514468063728933,2.9931339440537146,28150,rf,rdflex,0.002761285329964161,0.01567862337817612,0.07498149199647135,0.05930286861829523,
approved,auto,1,0.04591278710299326,0.015187002584588051,3.0231631849188,28150,lgbm,rdflex,0.0025014731389843992,0.016217286683757104,0.07560828752222942,0.05939100083847232,
approved,auto,1,0.04484413322287274,0.015104446660801364,2.9689358524633,28150,xgb,rdflex,0.002988329723785837,0.015353087184677788,0.0743351792610677,0.05898209207638991,
approved,auto,1,0.04323876206173779,0.015265792343981914,2.8323955342405394,28150,nnet,rdflex,0.004620065981294014,0.013361692818452345,0.07311583130502324,0.05975413848657089,
approved,auto,1,,,,28150,sl,rdflex,,,,,
approved,0.01,2,0.07686866675004757,0.020351177945375023,3.777111426000608,19944,nocov,rdflex,0.00015865776208673268,0.036993948676785834,0.1167433848233093,0.07974943614652347,
approved,0.01,2,0.0679118548086983,0.019851654812136525,3.4209669396014104,19944,ridge,rdflex,0.0006239891708996213,0.02903014938175577,0.10679356023564082,0.07776341085388505,
approved,0.01,2,0.06872987930150798,0.019946584490497018,3.445696647175479,19944,lasso,rdflex,0.000569589372553037,0.029635292085548597,0.10782446651746735,0.07818917443191875,
approved,0.01,2,0.0628275061634762,0.019851776658751846,3.164830394955007,19944,rf,rdflex,0.0015517337489266477,0.024017831660397095,0.1016371806665553,0.07761934900615822,
approved,0.01,2,0.062011296924040546,0.020112064067412047,3.0832885533871486,19944,lgbm,rdflex,0.002047265396773673,0.02274801698781745,0.10127457686026364,0.0785265598724462,
approved,0.01,2,0.06344769285539337,0.02000091454182045,3.172239585481398,19944,xgb,rdflex,0.0015126815649132907,0.02426137438233234,0.10256579049270022,0.07830441611036787,
approved,0.01,2,0.063765483658399,0.01993066441146621,3.1993656780310045,19944,nnet,rdflex,0.0013773035064218034,0.024487808516307157,0.10298119532394995,0.07849338680764278,
approved,0.01,2,0.0710555252319864,0.020056761378222595,3.542721773074375,19944,sl,rdflex,0.0003960202795650452,0.031769365526419464,0.11034168493755334,0.07857231941113388,
approved,0.02,2,0.07697760022533866,0.02036355844202939,3.7801644758934003,19944,nocov,rdflex,0.0001567247919383641,0.03706575908188448,0.11688944136879284,0.07982368228690837,
approved,0.02,2,0.06819122119663493,0.01986039771395053,3.433527474061378,19944,ridge,rdflex,0.0005957818212627211,0.02925498232310233,0.1071124530551269,0.07785747073202456,
approved,0.02,2,0.06869031356045156,0.019918523705304354,3.4485644908592876,19944,lasso,rdflex,0.0005635748709108772,0.029669022656177303,0.10771134518933206,0.07804232253315477,
approved,0.02,2,0.06205759500442587,0.019882143794169305,3.121272818810669,19944,rf,rdflex,0.0018007112657120862,0.023231763020061913,0.10087929150853318,0.07764752848847127,
approved,0.02,2,0.06449395456107643,0.020167474023109463,3.1979193074538848,19944,lgbm,rdflex,0.0013842300796075427,0.02538949067848751,0.10359841844366535,0.07820892776517785,
approved,0.02,2,0.06203070316516546,0.019947151542630315,3.10975243921899,19944,xgb,rdflex,0.0018724420645162014,0.022828359213167247,0.10123304711716366,0.0784046879039964,
approved,0.02,2,0.06308728480851843,0.019932117130604,3.1651070679116917,19944,nnet,rdflex,0.0015502589358006786,0.024097911091559024,0.10207665852547783,0.0779787474339188,
approved,0.02,2,0.07091915098593259,0.020019310611202358,3.5425371214455215,19944,sl,rdflex,0.0003962976414798439,0.03169346516607815,0.11014483680578702,0.07845137163970886,
approved,0.03,2,0.07687353084764989,0.02034864533434118,3.7778205666553677,19944,nocov,rdflex,0.0001582067954235425,0.03699091885816217,0.11675614283713762,0.07976522397897545,
approved,0.03,2,0.06777232013800018,0.019913829178741113,3.403279174974048,19944,ridge,rdflex,0.0006658221043691373,0.028741932153384754,0.10680270812261561,0.07806077596923086,
approved,0.03,2,0.06881789436771373,0.019941402086269776,3.4510058054090793,19944,lasso,rdflex,0.0005585015556910075,0.029788952365531182,0.10784683636989627,0.07805788400436509,
approved,0.03,2,0.06130452087638455,0.01977985279840666,3.099341612963007,19944,rf,rdflex,0.0019395124815974726,0.022501633357002407,0.10010740839576669,0.07760577503876429,
approved,0.03,2,0.06392999771701355,0.020002063455592235,3.19617012809445,19944,lgbm,rdflex,0.001392649696930522,0.024706913090130685,0.10315308234389642,0.07844616925376574,
approved,0.03,2,0.06329712564151714,0.01992791988994415,3.176303698082286,19944,xgb,rdflex,0.0014916470351589452,0.02398587674105182,0.1026108495115975,0.07862497277054568,
approved,0.03,2,0.06563890358955014,0.019945764949270334,3.290869202384308,19944,nnet,rdflex,0.0009987834137157336,0.02667208692939725,0.10460572024970304,0.07793363332030578,
approved,0.03,2,0.07039836064197885,0.0199523988457192,3.528315626924372,19944,sl,rdflex,0.00041821317161454513,0.031324173128335596,0.10944936764081944,0.07812519451248384,
approved,0.04,2,0.07688488112717334,0.020349790073529543,3.7781658115079586,19944,nocov,rdflex,0.00015798767934972446,0.03700707218042689,0.11676269007391979,0.07975561789349289,
approved,0.04,2,0.06816024638578468,0.01991666440840692,3.422272173096109,19944,ridge,rdflex,0.0006210011644071366,0.029181834660351957,0.1071386581112174,0.07795682345086544,
approved,0.04,2,0.06886055572299843,0.019944524634731283,3.4526045109686416,19944,lasso,rdflex,0.000555202355937257,0.02977000575015324,0.10800985623684412,0.07823985048669088,
approved,0.04,2,0.06118696239734599,0.01985642156127095,3.0814697506568045,19944,rf,rdflex,0.002059814044687432,0.022269745351418097,0.10011921814101529,0.0778494727895972,
approved,0.04,2,0.062382935607491044,0.019809548373682085,3.1491346713572583,19944,lgbm,rdflex,0.0016375471255454762,0.02363605198994321,0.1010697438096442,0.077433691819701,
approved,0.04,2,0.06209798153351976,0.019981606893030208,3.1077571421535763,19944,xgb,rdflex,0.0018851290935234424,0.023160869524795034,0.10087720570209324,0.0777163361772982,
approved,0.04,2,0.06482235673804967,0.019955551812081834,3.2483369715090418,19944,nnet,rdflex,0.0011608170819280802,0.025677378270023782,0.10414447719450716,0.07846709892448338,
approved,0.04,2,0.07177179294022085,0.019956758726156223,3.5963652176720218,19944,sl,rdflex,0.00032269466165126416,0.03262048768405933,0.11092309819638237,0.07830261051232304,
approved,0.05,2,0.07695240683507736,0.020348478548056936,3.7817277912615976,19944,nocov,rdflex,0.00015574361527445786,0.03704009569075157,0.11686471797940315,0.07982462228865159,
approved,0.05,2,0.06823079685518178,0.01990408926543638,3.4279788411954693,19944,ridge,rdflex,0.0006080928523254942,0.029219498749856174,0.10724209496050739,0.07802259621065122,
approved,0.05,2,0.06838726831068984,0.01991733888782956,3.4335544871648342,19944,lasso,rdflex,0.0005957224574898874,0.02935680447895797,0.1074177321424217,0.07806092766346373,
approved,0.05,2,0.06141495781588797,0.019776100935277728,3.105513974513171,19944,rf,rdflex,0.0018994864504134365,0.022866597510963198,0.09996331812081274,0.07709672060984954,
approved,0.05,2,0.06356516413509652,0.019938792617873756,3.1880147084791246,19944,lgbm,rdflex,0.0014325324939691235,0.024289884775218804,0.10264395921992511,0.07835407444470631,
approved,0.05,2,0.06251487782840155,0.019943544965868584,3.1345920665252653,19944,xgb,rdflex,0.0017209324217100736,0.023338893513024067,0.10169086214377904,0.07835196863075497,
approved,0.05,2,0.06702201519651806,0.01995648887435744,3.358407163628679,19944,nnet,rdflex,0.0007839304869282939,0.0279964360527879,0.10604759434024821,0.07805115828746031,
approved,0.05,2,0.07158075008634084,0.01996628141842451,3.5850816978011473,19944,sl,rdflex,0.0003369727029805159,0.03253633630782161,0.11071849356706247,0.07818215725924085,
approved,0.1,2,0.07696174534047398,0.020344162581819775,3.782989102203183,19944,nocov,rdflex,0.00015495620140901955,0.03708593546106077,0.11685752529593149,0.07977158983487072,
approved,0.1,2,0.06884332722579614,0.02000796661728854,3.4407957861300016,19944,ridge,rdflex,0.0005800061054914762,0.029548259867062075,0.1081383945845302,0.07859013471746812,
approved,0.1,2,0.06899937322278794,0.02001874655870784,3.446737937384711,19944,lasso,rdflex,0.0005673986791086612,0.029763350952085432,0.10823539549349045,0.07847204454140502,
approved,0.1,2,0.06213448769047389,0.019924045774755587,3.118567804597212,19944,rf,rdflex,0.0018173232167808173,0.023218882012870798,0.10122154978071586,0.07800266776784506,
approved,0.1,2,0.06207504400066685,0.019914868163162614,3.117020082286546,19944,lgbm,rdflex,0.0018268912687912397,0.023238214644680746,0.10091187335665296,0.07767365871197221,
approved,0.1,2,0.06299855385383128,0.019891425671074155,3.1671210950677575,19944,xgb,rdflex,0.0015395619442237106,0.024026220186031774,0.10197088752163079,0.07794466733559902,
approved,0.1,2,0.06533792764016778,0.020035997149892563,3.261026998125628,19944,nnet,rdflex,0.0011100947005532075,0.02626657323981233,0.10440928204052324,0.07814270880071092,
approved,0.1,2,0.07129027514609072,0.01995020632442186,3.573410419260747,19944,sl,rdflex,0.0003523618232854302,0.03218858926608067,0.11039196102610077,0.0782033717600201,
approved,0.15,2,0.07675620397870231,0.020354599344148284,3.770951355068988,19944,nocov,rdflex,0.00016262637518934045,0.03686063420874056,0.11665177374866406,0.0797911395399235,
approved,0.15,2,0.06778511277044655,0.019988131855498706,3.3912680414802727,19944,ridge,rdflex,0.0006957002505890359,0.028631168092567057,0.10693905744832605,0.078307889355759,
approved,0.15,2,0.06848304789920157,0.019994789363114492,3.4250447281798366,19944,lasso,rdflex,0.0006146982125338814,0.029263113661180742,0.10770298213722239,0.07843986847604165,
approved,0.15,2,0.06068855975710949,0.019862587205079392,3.0554206826384536,19944,rf,rdflex,0.002247450398535731,0.021826630345649037,0.09961851531885119,0.07779188497320215,
approved,0.15,2,0.06078073067041455,0.019996608005144134,3.039552040765048,19944,lgbm,rdflex,0.0023693026509387697,0.021478038601377182,0.10029092053148696,0.07881288193010977,
approved,0.15,2,0.06172831301954032,0.019979936609561464,3.08951495822064,19944,xgb,rdflex,0.0020048361081886354,0.02284431652851615,0.10061230951056449,0.07776799298204834,
approved,0.15,2,0.0657169891106079,0.02002107175061886,3.2823911691229295,19944,nnet,rdflex,0.0010293070941144108,0.026476409547502647,0.10490703871050541,0.07843062916300277,
approved,0.15,2,0.07127081577678579,0.01998872272817242,3.565551273385547,19944,sl,rdflex,0.0003630921641138966,0.03205893230463381,0.11043780583385207,0.07837887352921827,
approved,0.2,2,0.0770521859735934,0.020350849536453816,3.7861901458006613,19944,nocov,rdflex,0.00015297463591794032,0.03714703655971393,0.11695733538747285,0.07981029882775892,
approved,0.2,2,0.06811591105140964,0.01999858656023931,3.4060362639245714,19944,ridge,rdflex,0.000659134233399441,0.02883274101717207,0.10725354209597532,0.07842080107880325,
approved,0.2,2,0.06835363627055033,0.020008693754625467,3.4161968346758678,19944,lasso,rdflex,0.0006350232799755093,0.029152653315448272,0.107607021473109,0.07845436815766071,
approved,0.2,2,0.06175923769823446,0.0199832762914714,3.0905461545658803,19944,rf,rdflex,0.0019978875129596616,0.02254602362376787,0.1011365816164288,0.07859055799266093,
approved,0.2,2,0.06192637719008594,0.01991897446726572,3.1089139298739497,19944,lgbm,rdflex,0.0018777641125667529,0.022174753327514694,0.10167800105265717,0.07950324772514247,
approved,0.2,2,0.06359574114839069,0.01997137331693875,3.184344919057312,19944,xgb,rdflex,0.0014508202623351076,0.024350054326530778,0.10266495286291324,0.07831489853638246,
approved,0.2,2,0.06504462554866286,0.020046315581788775,3.2447172291227986,19944,nnet,rdflex,0.0011756730680116281,0.025915045589556103,0.10417420550776962,0.07825915991821353,
