bandwidth,poly_order,method,beta1,se,t_stat,pvalue,ci_lower,ci_upper,ci_width,n_obs,covariates_used,auto_bw
49.76173318848451,1,nocov,257.35107494190703,54.47259436233833,4.724413770896808,2.3078011061970365e-06,150.382141331667,364.5946918092893,214.21255047762233,1566,"log_volume, log_users, mkt_ret, log_users_lag",49.76173318848451
49.76173318848451,1,ridge,91.13979550543299,41.22075695729153,2.2110170271706107,0.027034657972972678,10.724745021584326,171.55484598928166,160.83010096769732,1566,"log_volume, log_users, mkt_ret, log_users_lag",49.76173318848451
49.76173318848451,1,lasso,49.61364409301562,23.20484290746287,2.1380728277655985,0.03251083287854506,4.845103036939946,94.64603495171599,89.80093191477604,1566,"log_volume, log_users, mkt_ret, log_users_lag",49.76173318848451
49.76173318848451,1,rf,21.295461119949856,29.669261089954272,0.7177617620939098,0.4729041941409965,-36.855222064276106,79.44614430417582,116.30136636845192,1566,"log_volume, log_users, mkt_ret, log_users_lag",49.76173318848451
49.76173318848451,1,lgbm,15.995162908473048,28.653517271125068,0.5582268577055918,0.5766894831521956,-32.99954719143555,69.56534348943384,102.5648906808694,1566,"log_volume, log_users, mkt_ret, log_users_lag",49.76173318848451
49.76173318848451,1,xgb,32.07940719562911,22.056621391132175,1.454411653841353,0.14583221088186726,-18.107448598042176,87.31202350249761,105.41947210053979,1566,"log_volume, log_users, mkt_ret, log_users_lag",49.76173318848451
49.76173318848451,1,nnet,108.77243607925429,35.72099901435364,3.0450558237620022,0.0023263712544379597,38.90336881882223,177.3925217188516,138.48915290002938,1566,"log_volume, log_users, mkt_ret, log_users_lag",49.76173318848451
49.76173318848451,1,sl,20.151678209619227,23.574477118039837,0.8548091272064147,0.392656824503103,-26.053447896102462,61.57644185776385,87.62988975386631,1566,"log_volume, log_users, mkt_ret, log_users_lag",49.76173318848451
36.9211237583761,1,rdrobust,-32.2400387318993,40.3951957795704,-0.798115669690712,0.207304150623711,-130.111997329431,28.2342604233742,158.346257752805,378,"abs_ret, log_volume, log_users, mkt_ret, log_users_lag",36.9211237583761
