dayuserchgw,gt300,mktcap1_300,log_volume,log_users,mkt_ret,log_users_lag
-90.0,0,-93.448,14.417576,6.182085,0.66,6.352629
13.0,0,-58.955307,6.216606,6.645091,-0.63,6.6280413
0.0,0,-63.915176,11.957618,5.755742,-0.17,5.755742
-1.0,0,-36.79422,6.908755,3.7612002,-0.87,3.7841897
-1.0,0,-36.79422,6.908755,3.7612002,-0.87,3.7841897
-1.0,0,-36.79422,6.908755,3.7612002,-0.87,3.7841897
53.0,0,-90.188965,16.335554,9.6060915,1.29,9.602518
2.0,0,-60.825165,11.629909,4.75359,0.07,4.7361984
2.0,0,-60.825165,11.629909,4.75359,0.07,4.7361984
2.0,0,-60.825165,11.629909,4.75359,0.07,4.7361984
10.0,0,-99.73259,12.548743,5.9295893,1.97,5.902633
-1.0,0,-16.150787,11.540589,5.049856,-0.78,5.056246
17.0,0,-90.83684,12.186396,5.187386,-0.78,5.0875964
0.0,0,-66.40402,13.213676,2.4849067,-1.31,2.4849067
0.0,0,-66.40402,13.213676,2.4849067,-1.31,2.4849067
0.0,0,-66.40402,13.213676,2.4849067,-1.31,2.4849067
-1.0,0,-44.193466,11.818983,3.8918202,1.14,3.912023
-1.0,0,-44.193466,11.818983,3.8918202,1.14,3.912023
1.0,0,-83.7175,6.0684257,0.6931472,1.14,0.0
1.0,0,-83.7175,6.0684257,0.6931472,1.14,0.0
1.0,0,-83.7175,6.0684257,0.6931472,1.14,0.0
1.0,0,-83.7175,6.0684257,0.6931472,1.14,0.0
1.0,0,-83.7175,6.0684257,0.6931472,1.14,0.0
1.0,0,-83.7175,6.0684257,0.6931472,1.14,0.0
75.0,0,-85.61389,15.751039,6.9137373,-0.75,6.8362594
23.0,0,-66.673615,13.244526,4.8441873,0.85,4.644391
23.0,0,-66.673615,13.244526,4.8441873,0.85,4.644391
23.0,0,-66.673615,13.244526,4.8441873,0.85,4.644391
23.0,0,-66.673615,13.244526,4.8441873,0.85,4.644391
2.0,0,-52.917435,8.779712,3.1354942,-0.1,3.0445225
2.0,0,-52.917435,8.779712,3.1354942,-0.1,3.0445225
2.0,0,-52.917435,8.779712,3.1354942,-0.1,3.0445225
2.0,0,-52.917435,8.779712,3.1354942,-0.1,3.0445225
2.0,0,-52.917435,8.779712,3.1354942,-0.1,3.0445225
7.0,0,-78.22438,11.272127,5.030438,-2.66,4.983607
7.0,0,-78.22438,11.272127,5.030438,-2.66,4.983607
0.0,0,-55.578705,6.398595,5.170484,-0.46,5.170484
0.0,0,-47.368027,15.043574,7.5207763,0.68,7.5207763
0.0,0,-47.368027,15.043574,7.5207763,0.68,7.5207763
0.0,0,-47.368027,15.043574,7.5207763,0.68,7.5207763
1.0,0,-68.72078,11.267677,4.3694477,-0.86,4.356709
1.0,0,-68.72078,11.267677,4.3694477,-0.86,4.356709
1.0,0,-68.72078,11.267677,4.3694477,-0.86,4.356709
1.0,0,-68.72078,11.267677,4.3694477,-0.86,4.356709
1.0,0,-68.72078,11.267677,4.3694477,-0.86,4.356709
-43.0,0,-85.12866,14.988113,7.565275,1.08,7.5873103
-5.0,0,-54.464417,12.730751,5.3565865,1.42,5.3798976
-5.0,0,-54.464417,12.730751,5.3565865,1.42,5.3798976
-5.0,0,-54.464417,12.730751,5.3565865,1.42,5.3798976
-5.0,0,-54.464417,12.730751,5.3565865,1.42,5.3798976
-1.0,0,-11.533386,16.078753,3.4011974,-0.02,3.4339871
-1.0,0,-11.533386,16.078753,3.4011974,-0.02,3.4339871
-1.0,0,-11.533386,16.078753,3.4011974,-0.02,3.4339871
-1.0,0,-11.533386,16.078753,3.4011974,-0.02,3.4339871
-1.0,0,-11.533386,16.078753,3.4011974,-0.02,3.4339871
25.0,0,-40.20221,12.879647,5.556828,0.22,5.4553213
471.0,0,-37.232117,14.524411,6.914731,0.22,6.2841344
886.0,0,-68.32007,16.231115,8.62533,0.17,8.452121
390.0,0,-94.92958,15.471116,9.955653,-0.04,9.936971
-1.0,0,-46.39055,14.910504,3.465736,-0.05,3.4965076
-1.0,0,-46.39055,14.910504,3.465736,-0.05,3.4965076
-1.0,0,-46.39055,14.910504,3.465736,-0.05,3.4965076
-1.0,0,-46.39055,14.910504,3.465736,-0.05,3.4965076
-1.0,0,-46.39055,14.910504,3.465736,-0.05,3.4965076
-5.0,0,-35.99997,15.605936,7.706613,-0.4,7.7088594
7.0,0,-6.9096985,12.956134,2.7725887,0.5,2.1972246
7.0,0,-6.9096985,12.956134,2.7725887,0.5,2.1972246
7.0,0,-6.9096985,12.956134,2.7725887,0.5,2.1972246
7.0,0,-6.9096985,12.956134,2.7725887,0.5,2.1972246
953.0,0,-77.164566,14.572981,7.2063775,-1.31,5.9788857
2.0,0,-97.977234,8.2943,6.3561077,-0.49,6.352629
2.0,0,-97.977234,8.2943,6.3561077,-0.49,6.352629
97.0,0,-9.089203,15.277418,9.823361,0.62,9.818093
-3.0,0,-91.2471,9.169622,7.849714,-0.13,7.8508825
-3.0,0,-91.2471,9.169622,7.849714,-0.13,7.8508825
-3.0,0,-91.2471,9.169622,7.849714,-0.13,7.8508825
17.0,0,-80.536865,14.801213,5.8607864,-0.03,5.811141
290.0,0,-90.735916,15.953622,9.607774,0.38,9.588092
-2.0,0,-20.60202,12.650312,4.6634393,0.31,4.6821313
12.0,0,-93.37709,14.52677,5.676754,0.31,5.6347895
12.0,0,-61.364838,12.064388,3.583519,-0.19,3.1780539
12.0,0,-61.364838,12.064388,3.583519,-0.19,3.1780539
1.0,0,-64.49394,10.954379,4.158883,0.02,4.1431346
1.0,0,-64.49394,10.954379,4.158883,0.02,4.1431346
22.0,0,-83.3501,13.803188,6.378426,-0.87,6.340359
22.0,0,-83.3501,13.803188,6.378426,-0.87,6.340359
22.0,0,-83.3501,13.803188,6.378426,-0.87,6.340359
22.0,0,-83.3501,13.803188,6.378426,-0.87,6.340359
22.0,0,-83.3501,13.803188,6.378426,-0.87,6.340359
6.0,0,-60.89235,12.510653,6.1882644,0.13,6.175867
0.0,0,-83.98682,4.543295,4.4886365,-0.33,4.4886365
53.0,0,-94.35933,15.035165,7.643962,0.28,7.6182513
2.0,0,-88.77371,13.714576,7.086738,-0.05,7.0850644
28.0,0,-44.228043,14.874929,7.6138186,0.43,7.599902
28.0,0,-44.228043,14.874929,7.6138186,0.43,7.599902
28.0,0,-44.228043,14.874929,7.6138186,0.43,7.599902
28.0,0,-44.228043,14.874929,7.6138186,0.43,7.599902
28.0,0,-44.228043,14.874929,7.6138186,0.43,7.599902
-17.0,0,-94.85823,15.149282,8.221747,0.1,8.226306
-17.0,0,-94.85823,15.149282,8.221747,0.1,8.226306
-17.0,0,-94.85823,15.149282,8.221747,0.1,8.226306
-2.0,0,-43.200012,8.2943,3.295837,0.01,3.3672957
-2.0,0,-43.200012,8.2943,3.295837,0.01,3.3672957
948.0,0,-81.22214,17.624846,10.127191,0.49,10.088555
0.0,0,-54.899994,10.298768,3.583519,0.49,3.583519
0.0,0,-54.899994,10.298768,3.583519,0.49,3.583519
0.0,0,-54.899994,10.298768,3.583519,0.49,3.583519
0.0,0,-54.899994,10.298768,3.583519,0.49,3.583519
29.0,0,-35.743347,13.43539,6.4393506,0.28,6.391917
29.0,0,-35.743347,13.43539,6.4393506,0.28,6.391917
442.0,0,-72.25075,16.644077,9.355825,0.08,9.31686
36.0,0,-84.846405,14.804643,7.2413664,0.08,7.21524
36.0,0,-84.846405,14.804643,7.2413664,0.08,7.21524
36.0,0,-84.846405,14.804643,7.2413664,0.08,7.21524
36.0,0,-84.846405,14.804643,7.2413664,0.08,7.21524
1.0,0,-37.2731,17.324705,5.1357985,0.34,5.1298985
1.0,0,-37.2731,17.324705,5.1357985,0.34,5.1298985
1.0,0,-37.2731,17.324705,5.1357985,0.34,5.1298985
627.0,0,-54.452667,15.907601,7.0859013,0.27,6.3421216
627.0,0,-54.452667,15.907601,7.0859013,0.27,6.3421216
25.0,0,-61.556076,13.240225,4.9272537,0.14,4.727388
25.0,0,-61.556076,13.240225,4.9272537,0.14,4.727388
378.0,0,-25.338898,15.591034,9.380083,-0.19,9.347665
7.0,0,-86.71652,16.078638,8.014005,0.6,8.011686
-1.0,0,-87.479996,15.282605,5.5947113,-3.09,5.598422
-1.0,0,-87.479996,15.282605,5.5947113,-3.09,5.598422
186.0,0,-89.104996,15.419039,7.7989335,-0.52,7.719574
186.0,0,-89.104996,15.419039,7.7989335,-0.52,7.719574
186.0,0,-89.104996,15.419039,7.7989335,-0.52,7.719574
186.0,0,-89.104996,15.419039,7.7989335,-0.52,7.719574
3.0,0,-80.66028,16.840218,6.7604146,-4.22,6.7569323
-7.0,0,-50.204178,14.001991,6.052089,-4.22,6.0684257
-7.0,0,-50.204178,14.001991,6.052089,-4.22,6.0684257
-7.0,0,-50.204178,14.001991,6.052089,-4.22,6.0684257
-7.0,0,-50.204178,14.001991,6.052089,-4.22,6.0684257
-7.0,0,-50.204178,14.001991,6.052089,-4.22,6.0684257
2.0,0,-81.943436,13.51284,4.7957907,4.31,4.7791233
2.0,0,-81.943436,13.51284,4.7957907,4.31,4.7791233
1147.0,0,-45.042618,14.260382,7.3362856,-2.8,5.961005
1.0,0,-38.98938,10.606387,5.525453,4.03,5.521461
1.0,0,-38.98938,10.606387,5.525453,4.03,5.521461
-4.0,0,-89.25224,15.469187,8.183118,-7.79,8.184235
-4.0,0,-89.25224,15.469187,8.183118,-7.79,8.184235
-4.0,0,-89.25224,15.469187,8.183118,-7.79,8.184235
66.0,0,-35.241943,15.461789,8.488793,4.74,8.475121
66.0,0,-35.241943,15.461789,8.488793,4.74,8.475121
66.0,0,-35.241943,15.461789,8.488793,4.74,8.475121
5.0,0,-74.74678,7.37086,2.1972246,-9.63,1.3862944
11.0,0,-18.097595,14.119306,4.8441873,8.98,4.75359
59.0,0,-77.217575,16.452782,7.2063775,8.98,7.161622
8.0,0,-81.54396,11.802979,5.2040067,8.98,5.159055
652.0,0,-64.60252,14.940671,7.970395,-5.56,7.7151237
652.0,0,-64.60252,14.940671,7.970395,-5.56,7.7151237
652.0,0,-64.60252,14.940671,7.970395,-5.56,7.7151237
652.0,0,-64.60252,14.940671,7.970395,-5.56,7.7151237
1312.0,0,-37.08966,16.098171,9.507627,1.31,9.376109
1312.0,0,-37.08966,16.098171,9.507627,1.31,9.376109
1312.0,0,-37.08966,16.098171,9.507627,1.31,9.376109
23.0,0,-59.57193,14.673127,7.1436176,1.31,7.1252832
23.0,0,-59.57193,14.673127,7.1436176,1.31,7.1252832
23.0,0,-59.57193,14.673127,7.1436176,1.31,7.1252832
1312.0,0,-69.8663,15.526629,12.038186,1.31,12.02995
6.0,0,-86.40398,11.226323,6.1114674,-4.5,6.0980744
6.0,0,-86.40398,11.226323,6.1114674,-4.5,6.0980744
6.0,0,-86.40398,11.226323,6.1114674,-4.5,6.0980744
0.0,0,-3.1315613,14.91421,4.4426513,-0.11,4.4426513
0.0,0,-3.1315613,14.91421,4.4426513,-0.11,4.4426513
0.0,0,-3.1315613,14.91421,4.4426513,-0.11,4.4426513
16.0,0,-27.46457,14.674436,6.508769,3.42,6.4846354
16.0,0,-27.46457,14.674436,6.508769,3.42,6.4846354
16.0,0,-27.46457,14.674436,6.508769,3.42,6.4846354
149.0,0,-24.978119,15.205454,9.395492,3.42,9.383033
149.0,0,-24.978119,15.205454,9.395492,3.42,9.383033
149.0,0,-24.978119,15.205454,9.395492,3.42,9.383033
83.0,0,-52.435425,15.398838,7.8972964,3.42,7.8659554
83.0,0,-52.435425,15.398838,7.8972964,3.42,7.8659554
43.0,0,-84.55496,14.283437,7.9526153,3.03,7.9373746
43.0,0,-84.55496,14.283437,7.9526153,3.03,7.9373746
619.0,0,-75.49237,15.131722,7.7769547,0.62,7.4764724
619.0,0,-75.49237,15.131722,7.7769547,0.62,7.4764724
619.0,0,-75.49237,15.131722,7.7769547,0.62,7.4764724
66.0,0,-84.2489,14.262689,7.5448613,-1.57,7.5093355
66.0,0,-84.2489,14.262689,7.5448613,-1.57,7.5093355
1312.0,0,-76.48038,17.901865,9.990537,-3.09,9.883234
1312.0,0,-76.48038,17.901865,9.990537,-3.09,9.883234
1312.0,0,-76.48038,17.901865,9.990537,-3.09,9.883234
1312.0,0,-76.48038,17.901865,9.990537,-3.09,9.883234
1312.0,0,-76.48038,17.901865,9.990537,-3.09,9.883234
1312.0,0,-76.48038,17.901865,9.990537,-3.09,9.883234
1312.0,0,-76.48038,17.901865,9.990537,-3.09,9.883234
1312.0,0,-76.48038,17.901865,9.990537,-3.09,9.883234
1312.0,0,-76.48038,17.901865,9.990537,-3.09,9.883234
4.0,0,-14.097717,13.897693,7.2730927,0.12,7.270313
4.0,0,-14.097717,13.897693,7.2730927,0.12,7.270313
58.0,0,-38.827454,11.536652,8.249576,1.43,8.2343
58.0,0,-38.827454,11.536652,8.249576,1.43,8.2343
58.0,0,-38.827454,11.536652,8.249576,1.43,8.2343
8.0,0,-72.53966,17.590101,7.775696,1.73,7.7723317
8.0,0,-72.53966,17.590101,7.775696,1.73,7.7723317
142.0,0,-91.270996,12.883271,8.091933,2.92,8.047509
142.0,0,-91.270996,12.883271,8.091933,2.92,8.047509
142.0,0,-91.270996,12.883271,8.091933,2.92,8.047509
142.0,0,-91.270996,12.883271,8.091933,2.92,8.047509
26.0,0,-51.651047,12.660973,6.4441314,2.92,6.4019175
26.0,0,-51.651047,12.660973,6.4441314,2.92,6.4019175
-2.0,0,-99.484985,7.6098623,4.2195077,0.54,4.248495
-4.0,0,-89.85388,11.6726265,5.247024,0.95,5.267858
-17.0,0,-84.03755,13.238805,6.1246834,1.9,6.161207
-17.0,0,-84.03755,13.238805,6.1246834,1.9,6.161207
-17.0,0,-84.03755,13.238805,6.1246834,1.9,6.161207
23.0,0,-93.96234,14.773479,9.362976,1.9,9.360999
23.0,0,-93.96234,14.773479,9.362976,1.9,9.360999
1312.0,0,-86.84546,17.32613,9.365034,0.81,9.203517
1312.0,0,-86.84546,17.32613,9.365034,0.81,9.203517
954.0,0,-32.753754,16.847841,8.486321,1.41,8.267192
954.0,0,-32.753754,16.847841,8.486321,1.41,8.267192
954.0,0,-32.753754,16.847841,8.486321,1.41,8.267192
954.0,0,-32.753754,16.847841,8.486321,1.41,8.267192
954.0,0,-32.753754,16.847841,8.486321,1.41,8.267192
954.0,0,-32.753754,16.847841,8.486321,1.41,8.267192
954.0,0,-32.753754,16.847841,8.486321,1.41,8.267192
954.0,0,-32.753754,16.847841,8.486321,1.41,8.267192
1312.0,0,-51.52603,17.246141,10.141913,1.35,9.88456
1312.0,0,-51.52603,17.246141,10.141913,1.35,9.88456
1312.0,0,-51.52603,17.246141,10.141913,1.35,9.88456
7.0,0,-84.009415,11.6566105,5.159055,1.08,5.117994
7.0,0,-84.009415,11.6566105,5.159055,1.08,5.117994
7.0,0,-84.009415,11.6566105,5.159055,1.08,5.117994
7.0,0,-84.009415,11.6566105,5.159055,1.08,5.117994
7.0,0,-84.009415,11.6566105,5.159055,1.08,5.117994
7.0,0,-84.009415,11.6566105,5.159055,1.08,5.117994
7.0,0,-84.009415,11.6566105,5.159055,1.08,5.117994
0.0,0,-92.33278,6.908755,4.189655,0.41,4.189655
1312.0,0,-63.957825,17.574614,10.341323,1.66,10.028091
1312.0,0,-63.957825,17.574614,10.341323,1.66,10.028091
0.0,0,-81.2603,13.023263,5.5333896,1.66,5.5333896
41.0,0,-82.99681,13.948537,6.505784,0.89,6.44254
41.0,0,-82.99681,13.948537,6.505784,0.89,6.44254
105.0,0,-77.58038,15.202801,9.692396,1.36,9.685891
90.0,0,-86.724396,14.776552,7.762596,1.14,7.7235627
90.0,0,-86.724396,14.776552,7.762596,1.14,7.7235627
90.0,0,-86.724396,14.776552,7.762596,1.14,7.7235627
90.0,0,-86.724396,14.776552,7.762596,1.14,7.7235627
90.0,0,-86.724396,14.776552,7.762596,1.14,7.7235627
90.0,0,-86.724396,14.776552,7.762596,1.14,7.7235627
90.0,0,-86.724396,14.776552,7.762596,1.14,7.7235627
90.0,0,-86.724396,14.776552,7.762596,1.14,7.7235627
90.0,0,-86.724396,14.776552,7.762596,1.14,7.7235627
90.0,0,-86.724396,14.776552,7.762596,1.14,7.7235627
90.0,0,-86.724396,14.776552,7.762596,1.14,7.7235627
90.0,0,-86.724396,14.776552,7.762596,1.14,7.7235627
90.0,0,-86.724396,14.776552,7.762596,1.14,7.7235627
-302.076,0,-78.75525,8.0712185,9.609787,-0.38,9.658034
-302.076,0,-78.75525,8.0712185,9.609787,-0.38,9.658034
-43.0,0,-73.640076,11.717522,6.99485,0.5,7.0335064
-43.0,0,-73.640076,11.717522,6.99485,0.5,7.0335064
-43.0,0,-73.640076,11.717522,6.99485,0.5,7.0335064
0.0,0,-54.659332,13.050354,2.5649493,0.88,2.5649493
1.0,0,-24.406708,15.119995,7.270313,-0.81,7.2696166
253.0,0,-34.889038,12.477903,5.8230457,1.36,4.4426513
4.0,0,-95.4841,16.912971,6.552508,0.97,6.5467854
4.0,0,-95.4841,16.912971,6.552508,0.97,6.5467854
4.0,0,-95.4841,16.912971,6.552508,0.97,6.5467854
4.0,0,-95.4841,16.912971,6.552508,0.97,6.5467854
4.0,0,-95.4841,16.912971,6.552508,0.97,6.5467854
4.0,0,-95.4841,16.912971,6.552508,0.97,6.5467854
0.0,0,-70.40433,15.201882,1.9459102,0.37,1.9459102
0.0,0,-70.40433,15.201882,1.9459102,0.37,1.9459102
140.0,0,-44.033875,14.660073,7.1716566,0.78,7.057898
-6.0,0,-65.872345,14.500804,6.2106,0.53,6.222576
0.0,0,-72.0294,11.87661,2.3025851,0.53,2.3025851
0.0,0,-72.0294,11.87661,2.3025851,0.53,2.3025851
-9.0,0,-35.559753,13.461349,7.72312,-0.83,7.7270947
-9.0,0,-35.559753,13.461349,7.72312,-0.83,7.7270947
-9.0,0,-35.559753,13.461349,7.72312,-0.83,7.7270947
-9.0,0,-35.559753,13.461349,7.72312,-0.83,7.7270947
-9.0,0,-35.559753,13.461349,7.72312,-0.83,7.7270947
-9.0,0,-35.559753,13.461349,7.72312,-0.83,7.7270947
