securitized,diff_log_loan_amount,below_limit,applicant_income_log,log_loan_amount,agency_1,agency_2,agency_3,agency_5,agency_7,agency_9,loan_purpose,occupancy,year
0.0,-0.0772488523339705,1.0,4.787491742782046,5.955837369464831,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0366341331797803,1.0,5.0238805208462765,5.996452088619021,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1751530673153425,1.0,5.0106352940962555,5.857933154483459,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,4.7535901911063645,5.991464547107982,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,-0.180883742024327,1.0,4.59511985013459,5.8522024797744745,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,0.1815218766233899,0.0,4.553876891600541,6.214608098422191,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,4.700480365792417,5.991464547107982,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0955500167163752,1.0,4.68213122712422,5.937536205082426,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.02181904739464,1.0,4.787491742782046,6.0112671744041615,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0981402676843394,0.0,5.877735781779639,6.131226489483141,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,4.90527477843843,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0929149690783699,1.0,5.19295685089021,5.940171252720432,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0341496598521189,1.0,4.844187086458591,5.998936561946683,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,5.480638923341991,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1694550462007047,1.0,4.653960350157523,5.863631175598097,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1866474467410768,1.0,4.564348191467836,5.846438775057725,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0850512326181558,1.0,4.663439094112067,5.948034989180646,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.158155490946771,1.0,5.5053315359323625,5.87493073085203,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0717070106161834,0.0,4.672828834461906,6.104793232414985,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1153820741188456,0.0,4.844187086458591,6.148468295917647,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1222895777582744,1.0,4.867534450455582,5.910796644040527,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,4.90527477843843,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1359323541620609,1.0,4.787491742782046,5.8971538676367405,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,5.225746673713202,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0341496598521189,1.0,4.51085950651685,5.998936561946683,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1694550462007047,1.0,4.7535901911063645,5.863631175598097,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0929149690783699,1.0,5.049856007249537,5.940171252720432,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0416216746908197,1.0,4.867534450455582,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1751530673153425,1.0,6.396929655216146,5.857933154483459,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1469821903486456,1.0,4.700480365792417,5.886104031450156,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,5.19295685089021,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1924445644254033,1.0,4.605170185988092,5.840641657373398,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,4.787491742782046,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1751530673153425,1.0,4.727387818712341,5.857933154483459,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1141923675256553,1.0,5.298317366548036,5.918893854273146,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.026036973782995,0.0,5.017279836814924,6.059123195581797,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1837614418519422,1.0,5.262690188904886,5.849324779946859,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0330218683049459,0.0,5.0106352940962555,6.066108090103747,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0072202479734873,1.0,5.19295685089021,6.025865973825314,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1406998821031351,0.0,5.123963979403259,6.173786103901937,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1260091666931311,0.0,4.927253685157205,6.159095388491933,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0542004568976794,1.0,5.19295685089021,5.978885764901122,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0213531244705693,0.0,4.983606621708336,6.054439346269371,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1302285822358397,0.0,5.480638923341991,6.163314804034641,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,5.886104031450156,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1386143756121134,0.0,5.3706380281276624,6.171700597410915,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1302285822358397,0.0,5.480638923341991,6.163314804034641,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1866474467410768,1.0,4.356708826689592,5.846438775057725,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1755038042978274,0.0,5.288267030694535,6.208590026096629,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0929149690783699,1.0,4.48863636973214,5.940171252720432,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1406998821031351,0.0,4.852030263919617,6.173786103901937,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1815218766233899,0.0,5.135798437050262,6.214608098422191,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1061601958283908,1.0,4.983606621708336,5.926926025970411,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0267330621970689,1.0,5.135798437050262,6.0063531596017325,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1195832161605316,1.0,4.770684624465665,5.91350300563827,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,4.8283137373023015,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,4.867534450455582,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,5.68697535633982,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1751530673153425,1.0,4.204692619390966,5.857933154483459,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1751530673153425,1.0,4.787491742782046,5.857933154483459,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0798428875110168,1.0,4.663439094112067,5.953243334287785,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,6.674561391814426,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,4.276666119016055,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,5.857933154483459,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,4.624972813284271,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,5.0369526024136295,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,5.545177444479562,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1751530673153425,1.0,4.6443908991413725,5.857933154483459,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,4.189654742026425,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0416216746908197,1.0,4.465908118654584,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,4.454347296253507,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.13318886821631,1.0,4.418840607796598,5.899897353582492,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1217718722176162,0.0,5.480638923341991,6.154858094016418,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1751530673153425,1.0,4.290459441148391,5.857933154483459,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,5.003946305945459,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1195832161605316,1.0,4.356708826689592,5.91350300563827,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,5.123963979403259,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0929149690783699,1.0,5.049856007249537,5.940171252720432,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1751530673153425,1.0,4.74493212836325,5.857933154483459,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1694550462007047,1.0,5.049856007249537,5.863631175598097,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1359323541620609,1.0,4.941642422609304,5.8971538676367405,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0166472334331562,0.0,5.030437921392435,6.049733455231958,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,4.663439094112067,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1469821903486456,1.0,5.159055299214529,5.886104031450156,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1061601958283908,1.0,4.852030263919617,5.926926025970411,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0169290621004476,1.0,4.5217885770490405,6.016157159698354,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0169290621004476,1.0,4.6913478822291435,6.016157159698354,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,4.672828834461906,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0169290621004476,1.0,4.672828834461906,6.016157159698354,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,4.700480365792417,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0169290621004476,1.0,4.820281565605037,6.016157159698354,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0024009615375382,1.0,4.499809670330265,6.030685260261263,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0048077015681036,1.0,5.480638923341991,6.028278520230698,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0805959580334301,0.0,5.293304824724492,6.113682179832232,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,4.919980925828125,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0695068781803556,1.0,5.0106352940962555,5.963579343618446,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0805959580334301,0.0,5.081404364984463,6.113682179832232,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1469304318537707,0.0,5.780743515792329,6.180016653652572,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1666181648655049,1.0,4.330733340286331,5.8664680569332965,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1531224021016921,0.0,5.342334251964811,6.186208623900494,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.14144200997303,1.0,4.499809670330265,5.891644211825772,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0981402676843394,0.0,5.043425116919247,6.131226489483141,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,4.852030263919617,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,5.117993812416755,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1751530673153425,1.0,4.564348191467836,5.857933154483459,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0592766099295403,1.0,5.204006687076795,5.973809611869261,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.180883742024327,1.0,5.1298987149230735,5.8522024797744745,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1168841591913665,1.0,5.236441962829949,5.916202062607435,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,5.598421958998375,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0981402676843394,0.0,4.787491742782046,6.131226489483141,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.158155490946771,1.0,5.1298987149230735,5.87493073085203,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,4.762173934797756,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1195832161605316,1.0,4.248495242049359,5.91350300563827,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,4.787491742782046,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0024009615375382,1.0,5.2574953720277815,6.030685260261263,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0669394826751093,1.0,5.521460917862246,5.966146739123692,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1141923675256553,1.0,6.068425588244111,5.918893854273146,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1469821903486456,1.0,5.0689042022202315,5.886104031450156,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0894065877155849,0.0,5.886104031450156,6.1224928095143865,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,4.812184355372417,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1196464729053028,0.0,4.787491742782046,6.152732694704104,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0445560215502327,0.0,4.912654885736052,6.077642243349034,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1497638333105229,1.0,5.0106352940962555,5.883322388488279,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.158155490946771,1.0,4.927253685157205,5.87493073085203,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1613191693058704,0.0,4.912654885736052,6.194405391104672,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,5.19295685089021,5.991464547107982,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0618243820083392,1.0,5.19295685089021,5.971261839790462,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.180883742024327,1.0,4.787491742782046,5.8522024797744745,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,4.969813299576001,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.031671343837651,1.0,4.61512051684126,6.001414877961151,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,6.257667587882639,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1195832161605316,1.0,4.663439094112067,5.91350300563827,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0929149690783699,1.0,4.6913478822291435,5.940171252720432,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1637893086650272,1.0,4.787491742782046,5.869296913133774,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1034970784089068,1.0,4.564348191467836,5.929589143389895,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1815218766233899,0.0,5.700443573390687,6.214608098422191,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1153820741188456,0.0,5.062595033026967,6.148468295917647,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0717070106161834,0.0,4.844187086458591,6.104793232414985,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0536885051135049,0.0,5.123963979403259,6.0867747269123065,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1304528883974356,1.0,4.90527477843843,5.902633333401366,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0717070106161834,0.0,5.204006687076795,6.104793232414985,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1034970784089068,1.0,4.859812404361672,5.929589143389895,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1302285822358397,0.0,5.308267697401205,6.163314804034641,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.138683387533951,1.0,4.770684624465665,5.8944028342648505,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1196464729053028,0.0,4.912654885736052,6.152732694704104,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.158155490946771,1.0,4.955827057601261,5.87493073085203,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0516720105443209,1.0,4.890349128221754,5.981414211254481,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0516720105443209,1.0,5.147494476813453,5.981414211254481,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0643786618134356,1.0,4.465908118654584,5.968707559985366,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2007
0.0,-0.1061601958283908,1.0,6.1092475827643655,5.926926025970411,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2007
1.0,-0.0592766099295403,1.0,4.574710978503383,5.973809611869261,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2007
0.0,-0.0048077015681036,1.0,5.288267030694535,6.028278520230698,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,5.703782474656201,5.991464547107982,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2007
0.0,-0.0929149690783699,1.0,4.382026634673881,5.940171252720432,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,4.700480365792417,5.991464547107982,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2007
0.0,-0.1751530673153425,1.0,4.727387818712341,5.857933154483459,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2007
0.0,-0.0981920261792135,1.0,4.653960350157523,5.934894195619588,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2007
0.0,-0.1141923675256553,1.0,5.231108616854587,5.918893854273146,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,4.912654885736052,5.991464547107982,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2007
0.0,0.0445560215502327,0.0,5.780743515792329,6.077642243349034,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2007
0.0,-0.1141923675256553,1.0,3.871201010907891,5.918893854273146,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,0.1260091666931311,0.0,5.375278407684165,6.159095388491933,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.1837614418519422,1.0,4.770684624465665,5.849324779946859,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.1609684323233855,1.0,4.564348191467836,5.872117789475416,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,4.605170185988092,5.991464547107982,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.180883742024327,1.0,5.003946305945459,5.8522024797744745,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,0.0,1.0,4.653960350157523,6.0330862217988015,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.0567353125008676,1.0,5.056245805348308,5.976350909297934,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.1168841591913665,1.0,4.0943445622221,5.916202062607435,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,0.0,1.0,5.886104031450156,6.0330862217988015,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,0.0,1.0,5.365976015021851,6.0330862217988015,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,4.859812404361672,5.991464547107982,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.1924445644254033,1.0,5.0238805208462765,5.840641657373398,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.1442082634659209,1.0,4.564348191467836,5.8888779583328805,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.0466342165143638,1.0,5.225746673713202,5.986452005284438,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,0.0047846981233359,0.0,4.454347296253507,6.037870919922137,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.1866474467410768,1.0,4.804021044733257,5.846438775057725,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,0.0236977914298233,0.0,5.10594547390058,6.056784013228625,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,0.076161360965564,0.0,5.170483995038151,6.1092475827643655,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
1.0,-0.1924445644254033,1.0,5.0689042022202315,5.840641657373398,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
1.0,-0.1924445644254033,1.0,4.61512051684126,5.840641657373398,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.1751530673153425,1.0,4.127134385045092,5.857933154483459,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.1751530673153425,1.0,4.653960350157523,5.857933154483459,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,4.804021044733257,5.991464547107982,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,0.0717070106161834,0.0,4.983606621708336,6.104793232414985,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,0.0,1.0,5.272999558563747,6.0330862217988015,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.1666181648655049,1.0,4.543294782270004,5.8664680569332965,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.1222895777582744,1.0,4.663439094112067,5.910796644040527,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,0.0236977914298233,0.0,5.831882477283517,6.056784013228625,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.1694550462007047,1.0,4.7535901911063645,5.863631175598097,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,0.0,1.0,4.787491742782046,6.0330862217988015,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.138683387533951,1.0,5.049856007249537,5.8944028342648505,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
1.0,0.0,1.0,5.123963979403259,6.0330862217988015,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,0.1815218766233899,0.0,5.480638923341991,6.214608098422191,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
1.0,-0.1751530673153425,1.0,6.363028103540465,5.857933154483459,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.1751530673153425,1.0,6.396929655216146,5.857933154483459,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
1.0,-0.1924445644254033,1.0,4.634728988229636,5.840641657373398,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
1.0,-0.195355774632862,1.0,4.663439094112067,5.83773044716594,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.0024009615375382,1.0,4.3694478524670215,6.030685260261263,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.14144200997303,1.0,4.0943445622221,5.891644211825772,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.14144200997303,1.0,3.912023005428146,5.891644211825772,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.1780142995963745,1.0,5.017279836814924,5.855071922202427,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.1982754847361967,1.0,4.969813299576001,5.834810737062605,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,0.0,1.0,4.962844630259907,6.0330862217988015,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
1.0,-0.1442082634659209,1.0,5.2574953720277815,5.8888779583328805,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
1.0,0.0,1.0,5.1298987149230735,6.0330862217988015,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.1442082634659209,1.0,5.241747015059643,5.8888779583328805,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,4.736198448394496,5.991464547107982,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.0798428875110168,1.0,4.820281565605037,5.953243334287785,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,0.157229184054346,0.0,4.997212273764115,6.190315405853148,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.1469821903486456,1.0,4.605170185988092,5.886104031450156,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,0.0,1.0,5.225746673713202,6.0330862217988015,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.1982754847361967,1.0,4.663439094112067,5.834810737062605,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.0516720105443209,1.0,5.703782474656201,5.981414211254481,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.195355774632862,1.0,4.770684624465665,5.83773044716594,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,4.343805421853684,5.991464547107982,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
0.0,-0.0955500167163752,1.0,4.990432586778736,5.937536205082426,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
