originated,diff_log_loan_amount,below_limit,applicant_income_log,log_loan_amount,agency_1,agency_2,agency_3,agency_5,agency_7,agency_9,loan_purpose,occupancy,year
1.0,0.0,1.0,5.529429087511423,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.1406998821031351,0.0,5.1647859739235145,6.173786103901937,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1195832161605316,1.0,5.135798437050262,5.91350300563827,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0850512326181558,1.0,4.700480365792417,5.948034989180646,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0071684894786123,0.0,5.2574953720277815,6.040254711277414,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0,1.0,5.10594547390058,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0416216746908197,1.0,4.787491742782046,5.991464547107982,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1924445644254033,1.0,5.0689042022202315,5.840641657373398,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0120628724492748,1.0,5.968707559985366,6.021023349349527,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0120628724492748,1.0,5.480638923341991,6.021023349349527,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1115078021549855,1.0,4.875197323201151,5.921578419643816,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0416216746908197,1.0,5.267858159063328,5.991464547107982,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.0536885051135049,0.0,5.1647859739235145,6.0867747269123065,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0416216746908197,1.0,6.29156913955832,5.991464547107982,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.1406998821031351,0.0,5.4116460518550396,6.173786103901937,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0441248049089377,1.0,5.187385805840755,5.988961416889864,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.0720808821755278,1.0,5.2574953720277815,5.961005339623274,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0,1.0,5.170483995038151,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1924445644254033,1.0,4.543294782270004,5.840641657373398,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.076161360965564,0.0,5.308267697401205,6.1092475827643655,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0096386288377683,1.0,5.288267030694535,6.023447592961033,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0120628724492748,1.0,6.0014148779611505,6.021023349349527,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0567353125008676,1.0,5.159055299214529,5.976350909297934,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.157229184054346,0.0,5.5053315359323625,6.190315405853148,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0441248049089377,1.0,4.8283137373023015,5.988961416889864,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.0542004568976794,1.0,5.181783550292085,5.978885764901122,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.1714715407698888,0.0,6.56244409369372,6.20455776256869,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1250032836298702,1.0,4.882801922586371,5.908082938168931,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.1386143756121134,0.0,5.780743515792329,6.171700597410915,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.180883742024327,1.0,4.859812404361672,5.8522024797744745,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.180883742024327,1.0,4.795790545596741,5.8522024797744745,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1250032836298702,1.0,4.9344739331306915,5.908082938168931,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0981402676843394,0.0,5.4116460518550396,6.131226489483141,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0929149690783699,1.0,5.19295685089021,5.940171252720432,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.1034970784089068,1.0,4.700480365792417,5.929589143389895,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.1153820741188456,0.0,5.049856007249537,6.148468295917647,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.1837614418519422,1.0,5.209486152841421,5.849324779946859,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1751530673153425,1.0,5.25227342804663,5.857933154483459,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0929149690783699,1.0,5.641907070938114,5.940171252720432,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1250032836298702,1.0,5.318119993844216,5.908082938168931,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0,1.0,4.997212273764115,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.0120628724492748,1.0,4.59511985013459,6.021023349349527,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0,1.0,4.6443908991413725,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.1895418047674413,1.0,5.209486152841421,5.84354441703136,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0416216746908197,1.0,4.718498871295094,5.991464547107982,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.1497638333105229,1.0,4.882801922586371,5.883322388488279,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.1195832161605316,1.0,5.3230099791384085,5.91350300563827,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.157229184054346,0.0,5.37989735354046,6.190315405853148,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.1924445644254033,1.0,4.30406509320417,5.840641657373398,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1250032836298702,1.0,4.499809670330265,5.908082938168931,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.1694492953891213,0.0,4.718498871295094,6.202535517187923,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.1406998821031351,0.0,5.2574953720277815,6.173786103901937,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1637893086650272,1.0,5.318119993844216,5.869296913133774,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1088304243842692,1.0,4.23410650459726,5.924255797414532,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1982754847361967,1.0,4.77912349311153,5.834810737062605,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1924445644254033,1.0,4.948759890378168,5.840641657373398,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0618243820083392,1.0,4.969813299576001,5.971261839790462,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.1442082634659209,1.0,5.147494476813453,5.8888779583328805,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1751530673153425,1.0,4.007333185232471,5.857933154483459,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.0353393664453092,0.0,4.852030263919617,6.068425588244111,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.172299998332936,1.0,4.8283137373023015,5.860786223465865,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.1406998821031351,0.0,4.356708826689592,6.173786103901937,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.1175165466474776,0.0,4.787491742782046,6.150602768446279,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.1469821903486456,1.0,4.68213122712422,5.886104031450156,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.1497638333105229,1.0,4.762173934797756,5.883322388488279,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0242730363562069,1.0,6.363028103540465,6.008813185442595,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0,1.0,5.075173815233827,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.1469821903486456,1.0,4.465908118654584,5.886104031450156,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1195832161605316,1.0,4.454347296253507,5.91350300563827,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.1469821903486456,1.0,5.351858133476067,5.886104031450156,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1866474467410768,1.0,4.875197323201151,5.846438775057725,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.0,1.0,6.396929655216146,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.1175165466474776,0.0,5.375278407684165,6.150602768446279,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0,1.0,4.770684624465665,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0542004568976794,1.0,4.787491742782046,5.978885764901122,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0536885051135049,0.0,4.90527477843843,6.0867747269123065,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1924445644254033,1.0,5.351858133476067,5.840641657373398,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.1982754847361967,1.0,4.418840607796598,5.834810737062605,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.031671343837651,1.0,5.1647859739235145,6.001414877961151,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0516720105443209,1.0,5.225746673713202,5.981414211254481,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0981920261792135,1.0,4.795790545596741,5.934894195619588,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0516720105443209,1.0,5.272999558563747,5.981414211254481,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1609684323233855,1.0,5.017279836814924,5.872117789475416,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1061601958283908,1.0,4.68213122712422,5.926926025970411,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.0071684894786123,0.0,6.171700597410915,6.040254711277414,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.14144200997303,1.0,5.123963979403259,5.891644211825772,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.0169290621004476,1.0,5.087596335232384,6.016157159698354,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.031671343837651,1.0,5.0369526024136295,6.001414877961151,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.0850512326181558,1.0,4.727387818712341,5.948034989180646,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.1217718722176162,0.0,4.700480365792417,6.154858094016418,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1525532353981011,1.0,4.820281565605037,5.8805329864007,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0876656131922262,1.0,4.897839799950911,5.945420608606575,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0798428875110168,1.0,5.153291594497779,5.953243334287785,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1088304243842692,1.0,4.584967478670572,5.924255797414532,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0,1.0,5.075173815233827,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1497638333105229,1.0,4.787491742782046,5.883322388488279,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1168841591913665,1.0,4.574710978503383,5.916202062607435,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1924445644254033,1.0,5.19295685089021,5.840641657373398,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0618243820083392,1.0,5.983936280687191,5.971261839790462,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0850109762425468,0.0,5.170483995038151,6.118097198041348,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.1406998821031351,0.0,5.831882477283517,6.173786103901937,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0391247944922321,1.0,4.897839799950911,5.993961427306569,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0416216746908197,1.0,4.343805421853684,5.991464547107982,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0,1.0,5.3471075307174685,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0536885051135049,0.0,5.3230099791384085,6.0867747269123065,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0798428875110168,1.0,5.075173815233827,5.953243334287785,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0627383406334232,0.0,5.0106352940962555,6.095824562432225,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1751530673153425,1.0,4.919980925828125,5.857933154483459,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0,1.0,4.990432586778736,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.1469304318537707,0.0,5.8377304471659395,6.180016653652572,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1061601958283908,1.0,4.927253685157205,5.926926025970411,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0783811177038771,0.0,5.407171771460119,6.111467339502679,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0,1.0,5.017279836814924,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1751530673153425,1.0,5.783825182329737,5.857933154483459,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0422598092898827,0.0,5.375278407684165,6.075346031088684,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.1196464729053028,0.0,5.480638923341991,6.152732694704104,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.076161360965564,0.0,2.6390573296152584,6.1092475827643655,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1751530673153425,1.0,5.204006687076795,5.857933154483459,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1250032836298702,1.0,4.3694478524670215,5.908082938168931,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0,1.0,5.298317366548036,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.0872111971521487,0.0,5.918893854273146,6.12029741895095,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.172299998332936,1.0,5.968707559985366,5.860786223465865,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.031671343837651,1.0,5.375278407684165,6.001414877961151,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.1734897049261263,0.0,4.787491742782046,6.206575926724928,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1061601958283908,1.0,5.247024072160486,5.926926025970411,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.1637893086650272,1.0,5.375278407684165,5.869296913133774,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1168841591913665,1.0,4.543294782270004,5.916202062607435,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0981920261792135,1.0,4.584967478670572,5.934894195619588,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.1260091666931311,0.0,4.919980925828125,6.159095388491933,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.1734897049261263,0.0,6.045005314036012,6.206575926724928,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0649880603674386,0.0,5.484796933490655,6.09807428216624,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0649880603674386,0.0,4.882801922586371,6.09807428216624,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.158155490946771,1.0,4.624972813284271,5.87493073085203,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0048077015681036,1.0,5.521460917862246,6.028278520230698,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0416216746908197,1.0,4.787491742782046,5.991464547107982,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0169290621004476,1.0,5.616771097666572,6.016157159698354,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0669394826751093,1.0,4.653960350157523,5.966146739123692,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.1815218766233899,0.0,5.438079308923196,6.214608098422191,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1924445644254033,1.0,5.262690188904886,5.840641657373398,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1751530673153425,1.0,5.10594547390058,5.857933154483459,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.1751530673153425,1.0,5.062595033026967,5.857933154483459,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1497638333105229,1.0,5.135798437050262,5.883322388488279,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.031671343837651,1.0,5.030437921392435,6.001414877961151,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.0024009615375382,1.0,4.382026634673881,6.030685260261263,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0929149690783699,1.0,4.532599493153256,5.940171252720432,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0416216746908197,1.0,4.955827057601261,5.991464547107982,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1609684323233855,1.0,4.812184355372417,5.872117789475416,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1195832161605316,1.0,3.7612001156935624,5.91350300563827,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.0649880603674386,0.0,5.0106352940962555,6.09807428216624,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.1250032836298702,1.0,4.770684624465665,5.908082938168931,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0166472334331562,0.0,5.049856007249537,6.049733455231958,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1061601958283908,1.0,4.343805421853684,5.926926025970411,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0592766099295403,1.0,5.117993812416755,5.973809611869261,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.1302285822358397,0.0,5.0106352940962555,6.163314804034641,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0,1.0,5.278114659230517,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.1469821903486456,1.0,5.220355825078324,5.886104031450156,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.0071684894786123,0.0,5.220355825078324,6.040254711277414,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1866474467410768,1.0,4.330733340286331,5.846438775057725,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0441248049089377,1.0,4.997212273764115,5.988961416889864,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.0959639882617438,0.0,5.075173815233827,6.129050210060545,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1751530673153425,1.0,5.262690188904886,5.857933154483459,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0981920261792135,1.0,5.3230099791384085,5.934894195619588,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0618243820083392,1.0,4.74493212836325,5.971261839790462,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.1406998821031351,0.0,5.375278407684165,6.173786103901937,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1195832161605316,1.0,4.969813299576001,5.91350300563827,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1195832161605316,1.0,5.043425116919247,5.91350300563827,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.1714715407698888,0.0,5.638354669333745,6.20455776256869,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0720808821755278,1.0,4.477336814478207,5.961005339623274,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1061601958283908,1.0,4.74493212836325,5.926926025970411,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.1637893086650272,1.0,4.653960350157523,5.869296913133774,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.0824436692110746,1.0,4.532599493153256,5.950642552587727,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.0169290621004476,1.0,3.1780538303479458,6.016157159698354,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.026036973782995,0.0,4.700480365792417,6.059123195581797,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0376515062036881,0.0,4.875197323201151,6.07073772800249,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.031671343837651,1.0,4.574710978503383,6.001414877961151,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.1815218766233899,0.0,3.912023005428146,6.214608098422191,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.1469304318537707,0.0,5.8664680569332965,6.180016653652572,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,-0.0618243820083392,1.0,4.836281906951478,5.971261839790462,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0236977914298233,0.0,4.605170185988092,6.056784013228625,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.1067983304274537,0.0,4.382026634673881,6.139884552226255,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0536885051135049,0.0,4.663439094112067,6.0867747269123065,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.0,1.0,5.365976015021851,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0592766099295403,1.0,4.727387818712341,5.973809611869261,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.1132430358700959,0.0,5.645446897643238,6.1463292576688975,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0618243820083392,1.0,4.6443908991413725,5.971261839790462,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1666181648655049,1.0,5.1647859739235145,5.8664680569332965,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0416216746908197,1.0,4.564348191467836,5.991464547107982,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1195832161605316,1.0,5.278114659230517,5.91350300563827,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0306989868888063,0.0,5.575949103146316,6.063785208687608,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0416216746908197,1.0,5.327876168789581,5.991464547107982,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0929149690783699,1.0,5.44673737166631,5.940171252720432,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.1406998821031351,0.0,5.075173815233827,6.173786103901937,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0,1.0,4.68213122712422,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.1469304318537707,0.0,5.087596335232384,6.180016653652572,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0618243820083392,1.0,4.624972813284271,5.971261839790462,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1525532353981011,1.0,4.941642422609304,5.8805329864007,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1359323541620609,1.0,4.867534450455582,5.8971538676367405,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0169290621004476,1.0,4.30406509320417,6.016157159698354,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1141923675256553,1.0,4.709530201312334,5.918893854273146,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0096386288377683,1.0,5.19295685089021,6.023447592961033,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0,1.0,5.214935757608986,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.1653924946935063,0.0,4.867534450455582,6.198478716492308,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.1034970784089068,1.0,5.043425116919247,5.929589143389895,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0445560215502327,0.0,5.429345628954441,6.077642243349034,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0,1.0,5.176149732573829,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.02181904739464,1.0,4.356708826689592,6.0112671744041615,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.1653924946935063,0.0,5.5254529391317835,6.198478716492308,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.1734897049261263,0.0,5.111987788356544,6.206575926724928,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.0416216746908197,1.0,4.248495242049359,5.991464547107982,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0,1.0,5.1647859739235145,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0,1.0,5.616771097666572,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,0.0536885051135049,0.0,4.709530201312334,6.0867747269123065,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.158155490946771,1.0,4.997212273764115,5.87493073085203,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.02181904739464,1.0,5.459585514144159,6.0112671744041615,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
0.0,0.1003118211978471,0.0,5.560681631015528,6.133398042996649,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
1.0,-0.180883742024327,1.0,4.718498871295094,5.8522024797744745,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2006
